precinct,ballot_type,registered_voters,ballots_cast,turnout,Yes,No,over_votes,under_votes
7848,VBM,860,351,40.81,251,63,,37
7849,Election_Day,920,290,31.52,233,35,,22
7849,VBM,920,326,35.43,241,53,,32
7851,Election_Day,502,114,22.71,74,27,,13
7851,VBM,502,230,45.82,147,62,,21
7852,Election_Day,633,153,24.17,94,48,,11
7852,VBM,633,268,42.34,180,65,,23
7853,Election_Day,817,213,26.07,162,33,,18
7853,VBM,817,319,39.05,228,62,,29
7854,Election_Day,884,248,28.05,184,29,,35
7854,VBM,884,339,38.35,252,61,1,25
7855,Election_Day,881,282,32.01,223,33,,26
7855,VBM,881,323,36.66,228,58,,37
7856,Election_Day,785,231,29.43,176,33,,22
7856,VBM,785,312,39.75,238,44,,30
7857,Election_Day,919,232,25.24,190,23,,19
7857,VBM,919,362,39.39,283,56,,23
7858,Election_Day,750,240,32,189,30,,21
7858,VBM,750,240,32,201,26,,13
7859,Election_Day,844,226,26.78,160,44,,22
7859,VBM,844,346,41,254,54,,38
7861,Election_Day,844,240,28.44,186,30,,24
7861,VBM,844,315,37.32,219,56,,40
7862,Election_Day,884,265,29.98,194,48,,23
7862,VBM,884,320,36.2,249,48,,23
7863,Election_Day,879,279,31.74,208,47,,24
7863,VBM,879,288,32.76,240,28,,20
7864,Election_Day,769,214,27.83,166,19,,29
7864,VBM,769,266,34.59,209,38,1,18
7865,Election_Day,814,258,31.7,190,38,,30
7865,VBM,814,300,36.86,221,45,,34
7866,Election_Day,786,196,24.94,130,45,,21
7866,VBM,786,361,45.93,236,88,,37
7867,Election_Day,892,251,28.14,165,48,,38
7867,VBM,892,340,38.12,268,45,1,26
7868,Election_Day,835,212,25.39,148,41,,23
7868,VBM,835,331,39.64,245,60,,26
7869,Election_Day,832,248,29.81,178,40,,30
7869,VBM,832,361,43.39,261,61,,39
7871,Election_Day,863,253,29.32,176,45,,32
7871,VBM,863,355,41.14,269,47,,39
7872,Election_Day,876,284,32.42,209,45,,30
7872,VBM,876,345,39.38,265,53,,27
7873,Election_Day,847,249,29.4,194,30,,25
7873,VBM,847,345,40.73,270,43,,32
7874,Election_Day,461,127,27.55,97,13,,17
7874,VBM,461,167,36.23,136,20,,11
7875,Election_Day,580,108,18.62,85,11,,12
7875,VBM,580,219,37.76,170,24,,25
7901,Election_Day,1134,281,24.78,210,32,,39
7901,VBM,1134,312,27.51,248,41,,23
7902,Election_Day,935,254,27.17,195,30,1,28
7902,VBM,935,243,25.99,206,21,,16
7903,Election_Day,848,186,21.93,136,22,,28
7903,VBM,848,240,28.3,195,23,,22
7904,Election_Day,861,176,20.44,148,16,,12
7904,VBM,861,269,31.24,206,36,,27
7905,Election_Day,821,225,27.41,168,28,,29
7905,VBM,821,261,31.79,198,43,,20
7906,Election_Day,778,229,29.43,187,27,,15
7906,VBM,778,234,30.08,189,25,,20
7907,Election_Day,925,258,27.89,208,27,,23
7907,VBM,925,289,31.24,222,36,,31
7908,Election_Day,935,249,26.63,199,23,,27
7908,VBM,935,271,28.98,204,27,,40
7909,Election_Day,735,217,29.52,173,22,,22
7909,VBM,735,204,27.76,176,14,,14
7911,Election_Day,849,238,28.03,188,27,,23
7911,VBM,849,277,32.63,214,34,,29
7912,Election_Day,1004,263,26.2,210,16,,37
7912,VBM,1004,306,30.48,242,32,,32
7913,Election_Day,890,293,32.92,231,30,,32
7913,VBM,890,252,28.31,203,36,,13
7914,Election_Day,859,265,30.85,196,33,,36
7914,VBM,859,270,31.43,216,27,1,26
7915,Election_Day,784,239,30.48,186,30,,23
7915,VBM,784,195,24.87,157,26,,12
7916,Election_Day,867,257,29.64,214,18,,25
7916,VBM,867,268,30.91,224,30,,14
7917,Election_Day,1003,296,29.51,243,24,,29
7917,VBM,1003,286,28.51,232,31,1,22
7918,Election_Day,807,244,30.24,186,32,,26
7918,VBM,807,238,29.49,188,36,,14
7919,Election_Day,858,270,31.47,228,22,1,19
7919,VBM,858,226,26.34,191,13,,22
7921,Election_Day,893,229,25.64,180,27,,22
7921,VBM,893,244,27.32,206,27,,11
7922,Election_Day,836,229,27.39,174,22,,33
7922,VBM,836,277,33.13,224,30,,23
7923,Election_Day,877,252,28.73,205,23,,24
7923,VBM,877,276,31.47,221,32,,23
7924,Election_Day,815,226,27.73,179,17,,30
7924,VBM,815,252,30.92,191,42,,19
7925,Election_Day,551,154,27.95,123,19,,12
7925,VBM,551,194,35.21,159,22,,13
7926,Election_Day,786,219,27.86,170,29,,20
7926,VBM,786,272,34.61,227,24,,21
7927,Election_Day,751,247,32.89,195,27,,25
7927,VBM,751,270,35.95,222,34,,14
7928,Election_Day,907,302,33.3,237,32,,33
7928,VBM,907,315,34.73,229,57,,29
7929,Election_Day,833,227,27.25,175,31,,21
7929,VBM,833,351,42.14,296,38,,17
7931,Election_Day,737,207,28.09,162,26,,19
7931,VBM,737,325,44.1,243,51,,31
7932,Election_Day,531,133,25.05,96,23,,14
7932,VBM,531,197,37.1,143,43,,11
7933,Election_Day,8,0,0,,,,
7933,VBM,8,6,75,5,1,,
7934,Election_Day,831,219,26.35,182,17,,20
7934,VBM,831,308,37.06,259,27,,22
7935,Election_Day,907,273,30.1,221,25,,27
7935,VBM,907,344,37.93,277,45,,22
7936,Election_Day,843,266,31.55,197,36,,33
7936,VBM,843,294,34.88,240,37,,17
7937,Election_Day,870,246,28.28,186,28,,32
7937,VBM,870,313,35.98,262,35,,16
7938,Election_Day,753,213,28.29,166,24,,23
7938,VBM,753,221,29.35,182,20,,19
7939,Election_Day,659,230,34.9,180,30,,20
7939,VBM,659,227,34.45,189,25,,13
7941,Election_Day,761,208,27.33,160,32,,16
7941,VBM,761,273,35.87,193,44,,36
7942,Election_Day,868,217,25,168,29,,20
7942,VBM,868,272,31.34,201,38,,33
7943,Election_Day,873,238,27.26,177,39,,22
7943,VBM,873,304,34.82,209,65,,30
7944,Election_Day,793,235,29.63,191,19,1,24
7944,VBM,793,247,31.15,201,29,1,16
7945,Election_Day,846,113,13.36,81,15,,17
7945,VBM,846,305,36.05,229,41,,35
7946,Election_Day,915,149,16.28,109,30,,10
7946,VBM,915,337,36.83,242,57,1,37
7947,Election_Day,886,156,17.61,102,35,,19
7947,VBM,886,281,31.72,196,49,,36
7948,Election_Day,875,190,21.71,128,46,,16
7948,VBM,875,281,32.11,184,70,,27
7949,Election_Day,538,80,14.87,46,20,,14
7949,VBM,538,197,36.62,120,59,,18
7951,Election_Day,752,117,15.56,82,26,,9
7951,VBM,752,306,40.69,191,84,,31
7952,Election_Day,778,137,17.61,88,36,,13
7952,VBM,778,257,33.03,178,55,,24
7953,Election_Day,794,156,19.65,104,33,,19
7953,VBM,794,285,35.89,176,74,,35
7954,Election_Day,0,0,0,,,,
7954,VBM,0,1,0,1,,,
7955,Election_Day,831,143,17.21,95,37,,11
7955,VBM,831,281,33.81,177,73,,31
7956,Election_Day,712,99,13.9,73,20,,6
7956,VBM,712,255,35.81,170,72,,13
7957,Election_Day,624,109,17.47,84,18,,7
7957,VBM,624,202,32.37,142,42,,18
7958,Election_Day,266,10,3.76,5,3,,2
7958,VBM,266,112,42.11,75,25,,12
9001,Election_Day,234,5,2.14,3,1,,1
9001,VBM,234,98,41.88,75,15,,8
9101,Election_Day,840,197,23.45,134,37,,26
9101,VBM,840,306,36.43,199,80,,27
9102,Election_Day,892,214,23.99,153,40,,21
9102,VBM,892,319,35.76,219,73,,27
9103,Election_Day,909,192,21.12,122,48,,22
9103,VBM,909,293,32.23,195,69,,29
9104,Election_Day,927,204,22.01,151,30,,23
9104,VBM,927,295,31.82,215,59,,21
9105,Election_Day,903,225,24.92,150,44,,31
9105,VBM,903,309,34.22,208,63,,38
9106,Election_Day,892,252,28.25,183,38,,31
9106,VBM,892,333,37.33,230,68,,35
9107,Election_Day,767,197,25.68,137,29,,31
9107,VBM,767,240,31.29,178,33,,29
9108,Election_Day,758,197,25.99,149,31,,17
9108,VBM,758,232,30.61,164,47,,21
9109,Election_Day,810,206,25.43,132,47,,27
9109,VBM,810,273,33.7,184,62,,27
9111,Election_Day,713,184,25.81,128,30,,26
9111,VBM,713,209,29.31,140,37,,32
9112,Election_Day,908,210,23.13,158,32,,20
9112,VBM,908,312,34.36,220,61,,31
9113,Election_Day,938,245,26.12,165,60,,20
9113,VBM,938,319,34.01,219,69,,31
9114,Election_Day,847,191,22.55,130,34,,27
9114,VBM,847,279,32.94,206,44,,29
9115,Election_Day,876,205,23.4,160,26,,19
9115,VBM,876,283,32.31,203,53,,27
9116,Election_Day,900,208,23.11,155,27,,26
9116,VBM,900,263,29.22,192,50,,21
9117,Election_Day,729,179,24.55,123,41,,15
9117,VBM,729,278,38.13,184,65,,29
9118,Election_Day,904,212,23.45,149,46,,17
9118,VBM,904,282,31.19,180,64,,38
9119,Election_Day,865,166,19.19,129,29,,8
9119,VBM,865,318,36.76,202,81,,35
9121,Election_Day,882,207,23.47,139,42,,26
9121,VBM,882,284,32.2,183,69,,32
9122,Election_Day,864,168,19.44,125,22,,21
9122,VBM,864,283,32.75,192,57,,34
9123,Election_Day,819,206,25.15,161,28,,17
9123,VBM,819,288,35.16,189,69,,30
9124,Election_Day,877,187,21.32,129,32,1,25
9124,VBM,877,265,30.22,182,54,,29
9125,Election_Day,833,183,21.97,128,27,,28
9125,VBM,833,302,36.25,197,74,,31
9126,Election_Day,914,203,22.21,153,30,1,19
9126,VBM,914,326,35.67,222,86,,18
9127,Election_Day,929,234,25.19,160,51,,23
9127,VBM,929,306,32.94,219,57,,30
9128,Election_Day,826,230,27.85,150,42,,38
9128,VBM,826,270,32.69,183,54,,33
9129,Election_Day,673,182,27.04,130,30,,22
9129,VBM,673,212,31.5,141,44,,27
9131,Election_Day,733,178,24.28,124,23,,31
9131,VBM,733,248,33.83,162,63,,23
9132,Election_Day,834,203,24.34,148,25,,30
9132,VBM,834,241,28.9,176,33,,32
9133,Election_Day,986,211,21.4,156,28,,27
9133,VBM,986,360,36.51,253,67,1,39
9134,Election_Day,822,155,18.86,106,30,,19
9134,VBM,822,282,34.31,197,61,,24
9135,Election_Day,782,169,21.61,117,33,,19
9135,VBM,782,249,31.84,149,73,,27
9136,Election_Day,893,210,23.52,162,27,,21
9136,VBM,893,302,33.82,206,60,,36
9137,Election_Day,912,184,20.18,112,45,,27
9137,VBM,912,315,34.54,223,64,,28
9138,Election_Day,858,146,17.02,103,28,,15
9138,VBM,858,284,33.1,192,63,,29
9139,Election_Day,943,187,19.83,130,34,,23
9139,VBM,943,350,37.12,228,89,1,32
9141,Election_Day,895,190,21.23,136,34,,20
9141,VBM,895,321,35.87,211,80,,30
9142,Election_Day,901,217,24.08,166,31,,20
9142,VBM,901,290,32.19,213,48,,29
9143,Election_Day,865,208,24.05,158,31,,19
9143,VBM,865,296,34.22,192,63,1,40
9144,Election_Day,926,242,26.13,166,49,,27
9144,VBM,926,316,34.13,226,64,2,24
9145,Election_Day,823,210,25.52,145,37,,28
9145,VBM,823,271,32.93,188,55,1,27
9146,Election_Day,856,246,28.74,180,32,,34
9146,VBM,856,267,31.19,193,50,,24
9147,Election_Day,894,233,26.06,167,38,,28
9147,VBM,894,289,32.33,202,65,,22
9148,Election_Day,943,272,28.84,198,39,,35
9148,VBM,943,295,31.28,208,52,,35
9149,Election_Day,893,236,26.43,169,30,,37
9149,VBM,893,292,32.7,212,50,,30
9151,Election_Day,775,155,20,122,19,,14
9151,VBM,775,266,34.32,194,41,,31
9152,Election_Day,724,106,14.64,69,24,,13
9152,VBM,724,158,21.82,127,17,,14
9201,Election_Day,903,240,26.58,191,30,,19
9201,VBM,903,262,29.01,192,41,,29
9202,Election_Day,871,221,25.37,155,32,,34
9202,VBM,871,239,27.44,173,43,,23
9203,Election_Day,903,174,19.27,88,52,,34
9203,VBM,903,290,32.12,159,97,,34
9204,Election_Day,753,166,22.05,91,46,,29
9204,VBM,753,226,30.01,131,71,,24
9205,Election_Day,665,137,20.6,83,32,,22
9205,VBM,665,219,32.93,136,52,,31
9206,Election_Day,879,155,17.63,92,52,,11
9206,VBM,879,301,34.24,160,97,,44
9207,Election_Day,858,177,20.63,102,47,,28
9207,VBM,858,242,28.21,147,69,,26
9208,Election_Day,869,183,21.06,121,32,,30
9208,VBM,869,226,26.01,140,63,,23
9209,Election_Day,658,157,23.86,99,35,1,22
9209,VBM,658,182,27.66,101,58,,23
9211,Election_Day,777,162,20.85,108,33,,21
9211,VBM,777,201,25.87,107,66,,28
9212,Election_Day,762,159,20.87,104,32,,23
9212,VBM,762,211,27.69,137,49,,25
9213,Election_Day,870,172,19.77,111,35,,26
9213,VBM,870,257,29.54,170,58,,29
9214,Election_Day,565,110,19.47,57,27,,26
9214,VBM,565,194,34.34,107,65,2,20
9215,Election_Day,604,134,22.19,78,33,,23
9215,VBM,604,196,32.45,111,58,,27
9216,Election_Day,712,159,22.33,104,32,,23
9216,VBM,712,170,23.88,104,47,,19
9217,Election_Day,682,148,21.7,102,27,,19
9217,VBM,682,199,29.18,131,44,,24
9218,Election_Day,743,136,18.3,82,35,,19
9218,VBM,743,214,28.8,138,52,,24
9219,Election_Day,719,182,25.31,118,34,,30
9219,VBM,719,177,24.62,114,33,,30
9221,Election_Day,611,133,21.77,75,41,,17
9221,VBM,611,259,42.39,138,89,,32
9222,Election_Day,802,151,18.83,81,51,,19
9222,VBM,802,302,37.66,184,79,,39
9223,Election_Day,591,93,15.74,63,21,,9
9223,VBM,591,210,35.53,141,48,,21
9224,Election_Day,898,182,20.27,102,50,,30
9224,VBM,898,288,32.07,169,91,,28
9225,Election_Day,866,192,22.17,116,38,,38
9225,VBM,866,237,27.37,170,40,,27
9226,Election_Day,822,169,20.56,98,38,,33
9226,VBM,822,274,33.33,160,74,,40
9227,Election_Day,709,153,21.58,101,32,,20
9227,VBM,709,287,40.48,193,73,,21
9228,Election_Day,687,164,23.87,91,50,,23
9228,VBM,687,273,39.74,163,82,1,27
9229,Election_Day,576,135,23.44,90,31,,14
9229,VBM,576,229,39.76,149,64,,16
9231,Election_Day,961,281,29.24,199,47,,35
9231,VBM,961,308,32.05,195,72,,41
9232,Election_Day,706,181,25.64,112,39,,30
9232,VBM,706,240,33.99,164,59,,17
9233,Election_Day,748,166,22.19,104,31,,31
9233,VBM,748,280,37.43,166,92,1,21
9234,Election_Day,708,141,19.92,89,33,,19
9234,VBM,708,264,37.29,150,81,,33
9235,Election_Day,825,195,23.64,113,54,,28
9235,VBM,825,284,34.42,173,79,1,31
9236,Election_Day,637,144,22.61,85,33,,26
9236,VBM,637,225,35.32,148,49,,28
9237,Election_Day,846,167,19.74,105,34,,28
9237,VBM,846,294,34.75,189,82,,23
9238,Election_Day,778,148,19.02,99,26,1,22
9238,VBM,778,297,38.17,173,89,,35
9239,Election_Day,811,154,18.99,103,31,,20
9239,VBM,811,301,37.11,188,76,,37
9241,Election_Day,903,197,21.82,132,36,,29
9241,VBM,903,281,31.12,194,60,,27
9242,Election_Day,864,192,22.22,129,39,,24
9242,VBM,864,274,31.71,189,66,,19
9243,Election_Day,567,139,24.51,90,22,,27
9243,VBM,567,193,34.04,125,45,,23
9244,Election_Day,828,191,23.07,134,24,,33
9244,VBM,828,252,30.43,171,50,,31
9245,Election_Day,665,157,23.61,106,26,,25
9245,VBM,665,218,32.78,146,46,,26
9246,Election_Day,861,196,22.76,122,48,,26
9246,VBM,861,294,34.15,193,65,,36
9247,Election_Day,887,202,22.77,142,33,,27
9247,VBM,887,312,35.17,206,77,,29
9248,Election_Day,834,181,21.7,114,43,,24
9248,VBM,834,286,34.29,195,62,1,28
9249,Election_Day,857,219,25.55,148,41,,30
9249,VBM,857,278,32.44,186,67,,25
9251,Election_Day,882,220,24.94,160,39,,21
9251,VBM,882,312,35.37,215,57,,40
9252,Election_Day,861,170,19.74,113,35,,22
9252,VBM,861,351,40.77,222,92,,37
9253,Election_Day,741,168,22.67,116,24,,28
9253,VBM,741,231,31.17,160,39,,32
9254,Election_Day,860,203,23.6,139,30,,34
9254,VBM,860,311,36.16,218,67,,26
9255,Election_Day,513,134,26.12,90,18,,26
9255,VBM,513,156,30.41,117,22,,17
9256,Election_Day,371,83,22.37,55,11,,17
9256,VBM,371,101,27.22,77,16,,8
9257,Election_Day,284,14,4.93,11,1,,2
9257,VBM,284,156,54.93,131,17,,8
9258,Election_Day,659,130,19.73,99,23,,8
9258,VBM,659,246,37.33,181,47,,18
9401,Election_Day,909,253,27.83,183,17,,53
9401,VBM,909,262,28.82,190,52,,20
9402,Election_Day,954,243,25.47,183,35,,25
9402,VBM,954,311,32.6,215,69,,27
9403,Election_Day,862,185,21.46,137,34,,14
9403,VBM,862,291,33.76,196,73,1,21
9404,Election_Day,849,171,20.14,120,33,,18
9404,VBM,849,252,29.68,157,70,,25
9405,Election_Day,765,186,24.31,125,38,,23
9405,VBM,765,255,33.33,169,60,,26
9406,Election_Day,862,200,23.2,139,29,,32
9406,VBM,862,263,30.51,179,67,,17
9407,Election_Day,851,211,24.79,144,35,,32
9407,VBM,851,256,30.08,187,42,,27
9408,Election_Day,805,214,26.58,154,29,,31
9408,VBM,805,244,30.31,187,30,,27
9409,Election_Day,574,168,29.27,130,19,,19
9409,VBM,574,175,30.49,123,34,,18
9411,Election_Day,987,256,25.94,179,30,,47
9411,VBM,987,293,29.69,232,34,,27
9412,Election_Day,838,213,25.42,153,40,,20
9412,VBM,838,261,31.15,187,53,,21
9413,Election_Day,871,191,21.93,126,36,1,28
9413,VBM,871,292,33.52,190,67,,35
9414,Election_Day,837,175,20.91,110,32,,33
9414,VBM,837,336,40.14,219,79,,38
9415,Election_Day,764,145,18.98,101,31,,13
9415,VBM,764,259,33.9,194,47,,18
9416,Election_Day,947,225,23.76,169,33,,23
9416,VBM,947,302,31.89,200,63,,39
9417,Election_Day,709,137,19.32,96,23,,18
9417,VBM,709,235,33.15,143,70,,22
9418,Election_Day,761,160,21.02,108,35,,17
9418,VBM,761,243,31.93,152,64,,27
9419,Election_Day,841,142,16.88,91,41,,10
9419,VBM,841,307,36.5,174,111,1,21
9421,Election_Day,876,145,16.55,102,25,,18
9421,VBM,876,312,35.62,214,76,,22
9422,Election_Day,1001,240,23.98,159,57,,24
9422,VBM,1001,317,31.67,201,72,,44
9423,Election_Day,850,162,19.06,116,32,,14
9423,VBM,850,288,33.88,200,44,,44
9424,Election_Day,902,165,18.29,110,33,,22
9424,VBM,902,295,32.71,197,75,,23
9425,Election_Day,880,155,17.61,109,26,,20
9425,VBM,880,287,32.61,189,66,,32
9426,Election_Day,766,128,16.71,87,26,,15
9426,VBM,766,248,32.38,167,62,1,18
9427,Election_Day,886,143,16.14,81,36,,26
9427,VBM,886,300,33.86,187,88,,25
9428,Election_Day,890,133,14.94,93,27,,13
9428,VBM,890,325,36.52,219,79,,27
9429,Election_Day,848,197,23.23,134,45,,18
9429,VBM,848,253,29.83,168,68,,17
9431,Election_Day,941,172,18.28,124,34,,14
9431,VBM,941,348,36.98,198,111,,39
9432,Election_Day,855,183,21.4,120,46,,17
9432,VBM,855,271,31.7,173,60,,38
9433,Election_Day,882,166,18.82,98,41,,27
9433,VBM,882,307,34.81,199,80,,28
9434,Election_Day,944,208,22.03,141,41,1,25
9434,VBM,944,320,33.9,217,82,,21
9435,Election_Day,909,201,22.11,129,42,,30
9435,VBM,909,305,33.55,196,73,,36
9436,Election_Day,951,178,18.72,113,36,,29
9436,VBM,951,320,33.65,208,90,,22
9437,Election_Day,878,174,19.82,128,30,,16
9437,VBM,878,298,33.94,179,92,,27
9438,Election_Day,917,161,17.56,98,40,1,22
9438,VBM,917,325,35.44,205,95,,25
9439,Election_Day,836,156,18.66,99,31,,26
9439,VBM,836,283,33.85,187,73,,23
9441,Election_Day,944,185,19.6,129,35,,21
9441,VBM,944,322,34.11,213,77,,32
9442,Election_Day,935,218,23.32,161,34,1,22
9442,VBM,935,308,32.94,210,71,,27
9443,Election_Day,867,195,22.49,135,39,,21
9443,VBM,867,266,30.68,175,77,,14
9444,Election_Day,877,125,14.25,83,23,,19
9444,VBM,877,295,33.64,186,71,,38
9445,Election_Day,918,192,20.92,130,42,,20
9445,VBM,918,329,35.84,226,73,,30
9446,Election_Day,995,210,21.11,146,45,,19
9446,VBM,995,369,37.09,221,112,,36
9447,Election_Day,892,169,18.95,126,30,,13
9447,VBM,892,317,35.54,204,88,,25
9448,Election_Day,855,155,18.13,107,29,,19
9448,VBM,855,296,34.62,195,83,,18
9449,Election_Day,763,111,14.55,77,22,,12
9449,VBM,763,276,36.17,181,75,,20
9451,Election_Day,402,85,21.14,52,24,,9
9451,VBM,402,156,38.81,96,47,,13
9452,Election_Day,765,206,26.93,129,48,,29
9452,VBM,765,258,33.73,171,56,,31
9453,Election_Day,454,90,19.82,58,22,,10
9453,VBM,454,168,37,101,50,,17
9501,Election_Day,141,2,1.42,,2,,
9501,VBM,141,74,52.48,47,15,,12
9502,Election_Day,201,7,3.48,4,2,,1
9502,VBM,201,120,59.7,90,17,,13
9503-9504,Election_Day,673,125,18.57,103,14,,8
9503-9504,VBM,673,210,31.2,156,33,,21
9505,Election_Day,738,149,20.19,106,21,,22
9505,VBM,738,223,30.22,168,35,,20
9506,Election_Day,734,160,21.8,128,14,,18
9506,VBM,734,183,24.93,149,21,,13
9507,Election_Day,731,180,24.62,140,17,,23
9507,VBM,731,258,35.29,202,31,,25
9508,Election_Day,797,229,28.73,176,21,,32
9508,VBM,797,233,29.23,189,13,,31
9509,Election_Day,671,182,27.12,150,16,,16
9509,VBM,671,213,31.74,165,23,,25
9511,Election_Day,592,165,27.87,126,23,,16
9511,VBM,592,169,28.55,126,24,,19
9512,Election_Day,776,192,24.74,142,21,,29
9512,VBM,776,259,33.38,213,29,,17
9513,Election_Day,849,204,24.03,158,19,,27
9513,VBM,849,243,28.62,198,24,1,20
9514-9522,Election_Day,890,265,29.78,198,24,,43
9514-9522,VBM,890,284,31.91,213,41,,30
9515,Election_Day,694,222,31.99,157,41,,24
9515,VBM,694,224,32.28,160,39,,25
9516,Election_Day,855,225,26.32,175,21,,29
9516,VBM,855,282,32.98,205,50,,27
9517,Election_Day,786,215,27.35,161,17,,37
9517,VBM,786,271,34.48,200,37,,34
9518,Election_Day,750,213,28.4,152,33,,28
9518,VBM,750,251,33.47,191,37,,23
9519,Election_Day,859,251,29.22,182,37,,32
9519,VBM,859,277,32.25,200,42,,35
9521,Election_Day,860,275,31.98,207,37,,31
9521,VBM,860,280,32.56,219,29,,32
9701,Election_Day,642,194,30.22,138,33,,23
9701,VBM,642,213,33.18,157,38,,18
9702,Election_Day,723,220,30.43,173,22,,25
9702,VBM,723,221,30.57,159,45,,17
9703,Election_Day,917,197,21.48,137,38,,22
9703,VBM,917,318,34.68,214,76,,28
9704,Election_Day,902,228,25.28,161,37,,30
9704,VBM,902,317,35.14,220,66,,31
9705,Election_Day,859,269,31.32,191,43,,35
9705,VBM,859,285,33.18,213,48,,24
9706,Election_Day,52,1,1.92,1,,,
9706,VBM,52,39,75,27,6,,6
9707,Election_Day,741,146,19.7,92,39,,15
9707,VBM,741,283,38.19,181,83,,19
9708,Election_Day,876,225,25.68,165,31,,29
9708,VBM,876,307,35.05,219,55,,33
9709,Election_Day,942,203,21.55,135,39,,29
9709,VBM,942,333,35.35,216,94,1,22
9711,Election_Day,621,162,26.09,109,36,,17
9711,VBM,621,267,43,177,64,,26
9712,Election_Day,621,147,23.67,95,42,,10
9712,VBM,621,265,42.67,155,82,,28
9713,Election_Day,913,170,18.62,104,45,,21
9713,VBM,913,347,38.01,233,87,,27
9714,Election_Day,898,187,20.82,117,57,,13
9714,VBM,898,372,41.43,234,106,,32
9715,Election_Day,557,174,31.24,101,49,,24
9715,VBM,557,191,34.29,101,73,,17
9716,Election_Day,914,194,21.23,127,42,,25
9716,VBM,914,325,35.56,216,82,,27
9717,Election_Day,942,217,23.04,141,55,1,20
9717,VBM,942,339,35.99,229,84,,26
9718,Election_Day,819,195,23.81,123,54,,18
9718,VBM,819,356,43.47,236,96,,24
9719,Election_Day,852,216,25.35,125,62,,29
9719,VBM,852,349,40.96,213,99,,37
9721,Election_Day,628,176,28.03,115,49,,12
9721,VBM,628,230,36.62,145,67,,18
9722,Election_Day,608,109,17.93,65,29,,15
9722,VBM,608,264,43.42,169,66,,29
9723,Election_Day,435,58,13.33,39,14,,5
9723,VBM,435,200,45.98,107,77,,16
9724,Election_Day,903,159,17.61,84,59,,16
9724,VBM,903,349,38.65,197,129,,23
9725,Election_Day,937,156,16.65,87,45,,24
9725,VBM,937,337,35.97,194,114,,29
9726,Election_Day,676,133,19.67,105,16,,12
9726,VBM,676,175,25.89,118,36,,21
9727,Election_Day,419,70,16.71,43,19,,8
9727,VBM,419,185,44.15,87,86,,12
9728,Election_Day,899,190,21.13,111,62,,17
9728,VBM,899,362,40.27,207,126,,29
9729,Election_Day,766,155,20.23,92,45,,18
9729,VBM,766,320,41.78,194,106,,20
9731,Election_Day,506,148,29.25,85,47,,16
9731,VBM,506,182,35.97,103,65,,14
9732,Election_Day,74,4,5.41,3,1,,
9732,VBM,74,52,70.27,33,13,,6
9733,Election_Day,209,5,2.39,3,,,2
9733,VBM,209,143,68.42,110,21,,12
9734,Election_Day,580,133,22.93,79,42,,12
9734,VBM,580,237,40.86,143,73,,21
9735,Election_Day,763,159,20.84,99,37,,23
9735,VBM,763,329,43.12,202,106,,21
9736,Election_Day,687,156,22.71,105,32,,19
9736,VBM,687,289,42.07,185,70,,34
9737,Election_Day,756,177,23.41,127,31,,19
9737,VBM,756,348,46.03,239,74,,35
9738,Election_Day,769,167,21.72,119,32,,16
9738,VBM,769,245,31.86,160,53,1,31
9739,Election_Day,806,166,20.6,130,24,,12
9739,VBM,806,202,25.06,154,35,1,12
9741,Election_Day,765,53,6.93,34,8,,11
9741,VBM,765,49,6.41,37,3,1,8
9742,Election_Day,603,120,19.9,73,32,,15
9742,VBM,603,185,30.68,102,71,,12
9743,Election_Day,986,217,22.01,161,27,,29
9743,VBM,986,331,33.57,244,57,,30
9744,Election_Day,877,191,21.78,136,28,,27
9744,VBM,877,228,26,156,51,2,19
9745,Election_Day,969,184,18.99,128,35,,21
9745,VBM,969,235,24.25,164,40,,31
9746,Election_Day,872,200,22.94,131,58,,11
9746,VBM,872,338,38.76,214,104,1,19
9747,Election_Day,917,215,23.45,165,32,,18
9747,VBM,917,332,36.21,227,74,1,30
9748,Election_Day,937,195,20.81,132,46,,17
9748,VBM,937,342,36.5,233,83,,26
9749,Election_Day,865,173,20,124,36,,13
9749,VBM,865,238,27.51,166,56,,16
9751,Election_Day,929,197,21.21,128,50,,19
9751,VBM,929,370,39.83,233,108,,29
9752,Election_Day,704,163,23.15,104,46,,13
9752,VBM,704,299,42.47,185,89,,25
9753,Election_Day,727,148,20.36,98,30,,20
9753,VBM,727,282,38.79,199,68,,15
9754,Election_Day,695,170,24.46,125,29,,16
9754,VBM,695,271,38.99,189,60,,22
9755,Election_Day,578,134,23.18,97,26,,11
9755,VBM,578,221,38.24,172,40,,9
9756,Election_Day,867,160,18.45,105,28,,27
9756,VBM,867,288,33.22,210,59,,19
9801,Election_Day,426,86,20.19,63,13,,10
9801,VBM,426,147,34.51,104,30,1,12
9900,Election_Day,0,0,0,,,,
9900,VBM,0,0,0,,,,
9901,Election_Day,0,0,0,,,,
9901,VBM,0,0,0,,,,
9902,Election_Day,0,0,0,,,,
9902,VBM,0,0,0,,,,
