PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 7032,VBM,7032,1,938,362,38.59,290,42,24,2
Pct 7033,Election Day,7033,1,814,247,30.34,183,34,29,0
Pct 7033,VBM,7033,1,814,299,36.73,227,44,28,0
Pct 7034,Election Day,7034,1,954,264,27.67,211,22,28,0
Pct 7034,VBM,7034,1,954,251,26.31,213,20,18,0
Pct 7035,Election Day,7035,1,476,141,29.62,112,20,9,0
Pct 7035,VBM,7035,1,476,200,42.02,164,22,13,0
Pct 7036,Election Day,7036,1,967,175,18.10,143,14,18,0
Pct 7036,VBM,7036,1,967,421,43.54,351,39,31,0
Pct 7037,Election Day,7037,1,840,221,26.31,168,15,40,0
Pct 7037,VBM,7037,1,840,158,18.81,124,17,14,0
Pct 7038,Election Day,7038,1,960,209,21.77,167,20,22,0
Pct 7038,VBM,7038,1,960,386,40.21,314,31,38,1
Pct 7039,Election Day,7039,1,831,246,29.60,185,39,22,1
Pct 7039,VBM,7039,1,831,379,45.61,301,43,34,0
Pct 7041 MB,Election Day,7041,1,62,6,9.68,4,0,3,0
Pct 7041 MB,VBM,7041,1,62,36,58.06,28,5,3,0
Pct 7042,Election Day,7042,1,697,145,20.80,117,17,11,0
Pct 7042,VBM,7042,1,697,369,52.94,291,43,33,0
Pct 7043,Election Day,7043,1,990,208,21.01,172,23,13,0
Pct 7043,VBM,7043,1,990,432,43.64,359,39,29,0
Pct 7044,Election Day,7044,1,867,234,26.99,193,21,20,0
Pct 7044,VBM,7044,1,867,181,20.88,143,28,11,0
Pct 7045,Election Day,7045,1,803,205,25.53,155,28,21,0
Pct 7045,VBM,7045,1,803,326,40.60,262,44,20,0
Pct 7046,Election Day,7046,1,435,110,25.29,84,12,12,0
Pct 7046,VBM,7046,1,435,209,48.05,165,33,9,0
Pct 7047,Election Day,7047,1,858,178,20.75,148,16,13,0
Pct 7047,VBM,7047,1,858,424,49.42,347,42,29,1
Pct 7048,Election Day,7048,1,877,196,22.35,152,26,18,0
Pct 7048,VBM,7048,1,877,322,36.72,259,24,35,0
Pct 7049,Election Day,7049,1,829,219,26.42,162,22,35,0
Pct 7049,VBM,7049,1,829,315,38.00,242,41,28,0
Pct 7051,Election Day,7051,1,909,160,17.60,122,13,25,0
Pct 7051,VBM,7051,1,909,452,49.72,354,57,36,0
Pct 7052,Election Day,7052,1,894,214,23.94,168,26,20,0
Pct 7052,VBM,7052,1,894,461,51.57,377,52,29,0
Pct 7053,Election Day,7053,1,552,105,19.02,83,14,7,0
Pct 7053,VBM,7053,1,552,357,64.67,294,34,21,1
Pct 7054,Election Day,7054,1,1068,318,29.78,250,43,24,0
Pct 7054,VBM,7054,1,1068,365,34.18,290,40,33,0
Pct 7101 MB,Election Day,7101,1,150,3,2.00,3,0,0,0
Pct 7101 MB,VBM,7101,1,150,123,82.00,103,8,11,0
Pct 7201,Election Day,7201,1,983,268,27.26,206,41,21,0
Pct 7201,VBM,7201,1,983,600,61.04,454,89,44,0
Pct 7202,Election Day,7202,1,885,278,31.41,214,51,13,0
Pct 7202,VBM,7202,1,885,474,53.56,369,57,37,1
Pct 7203,Election Day,7203,1,950,341,35.89,255,45,33,0
Pct 7203,VBM,7203,1,950,499,52.53,388,71,29,2
Pct 7204,Election Day,7204,1,933,276,29.58,212,40,24,0
Pct 7204,VBM,7204,1,933,557,59.70,434,77,37,0
Pct 7205,Election Day,7205,1,903,292,32.34,238,36,18,0
Pct 7205,VBM,7205,1,903,523,57.92,414,74,30,0
Pct 7206,Election Day,7206,1,390,137,35.13,112,18,7,0
Pct 7206,VBM,7206,1,390,203,52.05,169,29,5,0
Pct 7207,Election Day,7207,1,712,184,25.84,143,18,24,0
Pct 7207,VBM,7207,1,712,411,57.72,328,40,34,1
Pct 7208,Election Day,7208,1,635,155,24.41,130,14,10,0
Pct 7208,VBM,7208,1,635,384,60.47,297,45,35,0
Pct 7209,Election Day,7209,1,563,84,14.92,65,15,4,0
Pct 7209,VBM,7209,1,563,407,72.29,307,65,30,0
Pct 7301,Election Day,7301,1,1080,258,23.89,194,38,30,0
Pct 7301,VBM,7301,1,1080,555,51.39,419,69,58,0
Pct 7302,Election Day,7302,1,862,224,25.99,172,28,25,0
Pct 7302,VBM,7302,1,862,508,58.93,404,68,32,0
Pct 7303,Election Day,7303,1,1032,313,30.33,255,32,29,0
Pct 7303,VBM,7303,1,1032,538,52.13,422,69,43,0
Pct 7304,Election Day,7304,1,993,327,32.93,250,49,28,0
Pct 7304,VBM,7304,1,993,501,50.45,390,68,41,0
Pct 7305,Election Day,7305,1,906,272,30.02,215,41,15,0
Pct 7305,VBM,7305,1,906,500,55.19,394,57,34,1
Pct 7306,Election Day,7306,1,1076,351,32.62,267,40,33,1
Pct 7306,VBM,7306,1,1076,531,49.35,378,80,57,0
Pct 7307,Election Day,7307,1,826,267,32.32,199,38,31,0
Pct 7307,VBM,7307,1,826,407,49.27,320,36,38,2
Pct 7308,Election Day,7308,1,641,209,32.61,167,22,19,0
Pct 7308,VBM,7308,1,641,339,52.89,256,53,26,0
Pct 7309,Election Day,7309,1,897,295,32.89,229,41,28,0
Pct 7309,VBM,7309,1,897,469,52.29,363,55,40,0
Pct 7311,Election Day,7311,1,986,333,33.77,260,43,31,0
Pct 7311,VBM,7311,1,986,520,52.74,427,36,45,0
Pct 7312,Election Day,7312,1,874,229,26.20,171,35,24,0
Pct 7312,VBM,7312,1,874,539,61.67,405,91,36,0
Pct 7313,Election Day,7313,1,1001,261,26.07,206,31,23,0
Pct 7313,VBM,7313,1,1001,537,53.65,410,66,51,0
Pct 7314,Election Day,7314,1,833,164,19.69,119,14,32,0
Pct 7314,VBM,7314,1,833,347,41.66,251,28,56,1
Pct 7315,Election Day,7315,1,783,226,28.86,175,25,27,0
Pct 7315,VBM,7315,1,783,371,47.38,291,39,29,0
Pct 7316,Election Day,7316,1,893,220,24.64,169,23,26,0
Pct 7316,VBM,7316,1,893,441,49.38,341,49,50,0
Pct 7317,Election Day,7317,1,938,225,23.99,183,35,8,0
Pct 7317,VBM,7317,1,938,518,55.22,401,62,44,0
Pct 7318,Election Day,7318,1,788,252,31.98,189,30,29,0
Pct 7318,VBM,7318,1,788,437,55.46,329,50,52,0
Pct 7319,Election Day,7319,1,1123,330,29.39,268,34,29,0
Pct 7319,VBM,7319,1,1123,578,51.47,437,68,64,0
Pct 7321,Election Day,7321,1,683,179,26.21,140,23,18,0
Pct 7321,VBM,7321,1,683,314,45.97,250,37,19,0
Pct 7322,Election Day,7322,1,937,122,13.02,84,14,26,0
Pct 7322,VBM,7322,1,937,404,43.12,289,37,73,0
Pct 7323,Election Day,7323,1,888,277,31.19,201,44,32,0
Pct 7323,VBM,7323,1,888,450,50.68,359,42,38,0
Pct 7324,Election Day,7324,1,756,216,28.57,172,29,13,0
Pct 7324,VBM,7324,1,756,385,50.93,296,36,45,0
Pct 7325,Election Day,7325,1,973,282,28.98,219,28,32,0
Pct 7325,VBM,7325,1,973,510,52.42,388,57,56,0
Pct 7326,Election Day,7326,1,922,266,28.85,199,35,31,0
Pct 7326,VBM,7326,1,922,483,52.39,392,40,41,0
Pct 7327,Election Day,7327,1,762,95,12.47,73,9,13,0
Pct 7327,VBM,7327,1,762,339,44.49,251,25,62,0
Pct 7328,Election Day,7328,1,1024,115,11.23,82,12,23,0
Pct 7328,VBM,7328,1,1024,502,49.02,362,40,101,0
Pct 7329,Election Day,7329,1,607,120,19.77,89,20,12,0
Pct 7329,VBM,7329,1,607,334,55.02,251,49,30,0
Pct 7331,Election Day,7331,1,933,260,27.87,173,60,28,0
Pct 7331,VBM,7331,1,933,533,57.13,379,102,39,0
Pct 7332,Election Day,7332,1,889,274,30.82,223,22,28,0
Pct 7332,VBM,7332,1,889,444,49.94,360,45,32,0
Pct 7333,Election Day,7333,1,1101,324,29.43,243,52,28,0
Pct 7333,VBM,7333,1,1101,564,51.23,436,68,47,0
Pct 7334,Election Day,7334,1,963,248,25.75,195,27,25,0
Pct 7334,VBM,7334,1,963,526,54.62,418,49,50,0
Pct 7335,Election Day,7335,1,1002,306,30.54,245,38,23,0
Pct 7335,VBM,7335,1,1002,588,58.68,452,85,37,0
Pct 7336,Election Day,7336,1,1017,275,27.04,206,40,29,0
Pct 7336,VBM,7336,1,1017,608,59.78,474,78,47,0
Pct 7337,Election Day,7337,1,944,223,23.62,162,43,17,1
Pct 7337,VBM,7337,1,944,532,56.36,418,61,47,0
Pct 7338,Election Day,7338,1,1005,195,19.40,132,24,41,0
Pct 7338,VBM,7338,1,1005,500,49.75,364,59,69,0
Pct 7339,Election Day,7339,1,660,179,27.12,136,30,13,0
Pct 7339,VBM,7339,1,660,316,47.88,254,30,27,0
Pct 7341,Election Day,7341,1,974,289,29.67,217,38,28,0
Pct 7341,VBM,7341,1,974,476,48.87,396,39,37,0
Pct 7342,Election Day,7342,1,1034,380,36.75,295,51,35,0
Pct 7342,VBM,7342,1,1034,411,39.75,326,54,24,0
Pct 7343,Election Day,7343,1,746,267,35.79,217,28,22,0
Pct 7343,VBM,7343,1,746,351,47.05,291,22,34,0
Pct 7344,Election Day,7344,1,1143,352,30.80,281,32,39,0
Pct 7344,VBM,7344,1,1143,564,49.34,459,65,34,0
Pct 7345,Election Day,7345,1,1186,365,30.78,302,30,33,0
Pct 7345,VBM,7345,1,1186,526,44.35,425,49,42,0
Pct 7346,Election Day,7346,1,991,328,33.10,262,46,22,0
Pct 7346,VBM,7346,1,991,434,43.79,347,46,36,0
Pct 7347,Election Day,7347,1,1085,335,30.88,265,38,31,0
Pct 7347,VBM,7347,1,1085,506,46.64,414,46,34,0
Pct 7348,Election Day,7348,1,957,231,24.14,171,36,25,0
Pct 7348,VBM,7348,1,957,416,43.47,323,44,36,0
Pct 7349,Election Day,7349,1,1006,277,27.53,213,34,30,0
Pct 7349,VBM,7349,1,1006,494,49.11,396,45,42,0
Pct 7501,Election Day,7501,1,574,201,35.02,155,26,20,0
Pct 7501,VBM,7501,1,574,321,55.92,249,41,24,0
Pct 7502,Election Day,7502,1,808,240,29.70,178,48,14,1
Pct 7502,VBM,7502,1,808,454,56.19,355,61,32,0
Pct 7503,Election Day,7503,1,808,252,31.19,200,28,28,0
Pct 7503,VBM,7503,1,808,436,53.96,349,40,36,1
Pct 7504,Election Day,7504,1,503,158,31.41,109,18,31,0
Pct 7504,VBM,7504,1,503,262,52.09,205,27,20,0
Pct 7505,Election Day,7505,1,915,181,19.78,146,22,13,0
Pct 7505,VBM,7505,1,915,581,63.50,456,67,45,0
Pct 7506,Election Day,7506,1,1018,261,25.64,217,26,21,0
Pct 7506,VBM,7506,1,1018,537,52.75,424,56,40,0
Pct 7507,Election Day,7507,1,992,244,24.60,191,30,23,0
Pct 7507,VBM,7507,1,992,387,39.01,324,29,31,0
Pct 7508,Election Day,7508,1,735,150,20.41,117,18,15,0
Pct 7508,VBM,7508,1,735,456,62.04,362,50,43,0
Pct 7509/7511,Election Day,7509,1,1006,260,25.84,207,34,21,0
Pct 7509/7511,VBM,7509,1,1006,565,56.16,452,49,52,0
Pct 7512,Election Day,7512,1,638,168,26.33,128,27,13,0
Pct 7512,VBM,7512,1,638,325,50.94,255,38,29,0
Pct 7513,Election Day,7513,1,836,257,30.74,185,33,41,0
Pct 7513,VBM,7513,1,836,344,41.15,281,35,24,0
Pct 7514,Election Day,7514,1,886,186,20.99,141,16,31,1
Pct 7514,VBM,7514,1,886,358,40.41,289,29,36,0
Pct 7515,Election Day,7515,1,898,262,29.18,203,36,24,0
Pct 7515,VBM,7515,1,898,448,49.89,363,51,29,0
Pct 7516,Election Day,7516,1,907,201,22.16,150,33,18,0
Pct 7516,VBM,7516,1,907,558,61.52,444,50,58,0
Pct 7517,Election Day,7517,1,956,354,37.03,286,44,24,0
Pct 7517,VBM,7517,1,956,472,49.37,399,39,25,0
Pct 7518,Election Day,7518,1,993,356,35.85,301,33,24,0
Pct 7518,VBM,7518,1,993,502,50.55,431,37,27,0
Pct 7519,Election Day,7519,1,802,283,35.29,238,27,18,0
Pct 7519,VBM,7519,1,802,393,49.00,333,23,25,0
Pct 7521,Election Day,7521,1,854,321,37.59,282,19,22,0
Pct 7521,VBM,7521,1,854,405,47.42,335,28,30,0
Pct 7522,Election Day,7522,1,848,307,36.20,278,13,14,0
Pct 7522,VBM,7522,1,848,435,51.30,378,25,28,0
Pct 7523,Election Day,7523,1,821,288,35.08,255,21,12,0
Pct 7523,VBM,7523,1,821,401,48.84,352,27,19,0
Pct 7524,Election Day,7524,1,728,228,31.32,192,16,21,0
Pct 7524,VBM,7524,1,728,304,41.76,254,26,19,0
Pct 7525,Election Day,7525,1,870,236,27.13,193,26,19,0
Pct 7525,VBM,7525,1,870,400,45.98,336,29,24,0
Pct 7526,Election Day,7526,1,999,280,28.03,233,32,15,0
Pct 7526,VBM,7526,1,999,578,57.86,491,32,46,0
Pct 7527/7528,Election Day,7527,1,773,258,33.38,205,27,24,0
Pct 7527/7528,VBM,7527,1,773,366,47.35,315,22,21,0
Pct 7529,Election Day,7529,1,992,318,32.06,263,32,25,0
Pct 7529,VBM,7529,1,992,542,54.64,473,30,32,0
Pct 7531,Election Day,7531,1,954,301,31.55,252,30,21,0
Pct 7531,VBM,7531,1,954,504,52.83,427,36,34,0
Pct 7532,Election Day,7532,1,886,280,31.60,224,31,25,0
Pct 7532,VBM,7532,1,886,461,52.03,365,58,37,0
Pct 7533,Election Day,7533,1,1025,428,41.76,369,38,23,0
Pct 7533,VBM,7533,1,1025,482,47.02,394,43,30,0
Pct 7534,Election Day,7534,1,967,337,34.85,286,31,19,1
Pct 7534,VBM,7534,1,967,438,45.29,373,36,24,0
Pct 7535,Election Day,7535,1,807,296,36.68,256,24,15,0
Pct 7535,VBM,7535,1,807,415,51.43,354,26,29,0
Pct 7536,Election Day,7536,1,895,295,32.96,258,18,20,0
Pct 7536,VBM,7536,1,895,480,53.63,415,30,26,0
Pct 7537,Election Day,7537,1,783,294,37.55,256,24,12,1
Pct 7537,VBM,7537,1,783,370,47.25,315,21,27,0
Pct 7538,Election Day,7538,1,831,291,35.02,250,22,18,0
Pct 7538,VBM,7538,1,831,445,53.55,388,22,28,1
Pct 7539,Election Day,7539,1,978,363,37.12,319,26,18,0
Pct 7539,VBM,7539,1,978,458,46.83,400,36,20,0
Pct 7541,Election Day,7541,1,865,271,31.33,232,26,13,0
Pct 7541,VBM,7541,1,865,457,52.83,399,33,20,0
Pct 7542,Election Day,7542,1,906,291,32.12,259,19,14,0
Pct 7542,VBM,7542,1,906,465,51.32,410,26,26,0
Pct 7543,Election Day,7543,1,993,267,26.89,234,10,23,0
Pct 7543,VBM,7543,1,993,539,54.28,468,30,36,0
Pct 7544,Election Day,7544,1,962,295,30.67,242,28,25,0
Pct 7544,VBM,7544,1,962,526,54.68,462,34,26,0
Pct 7545,Election Day,7545,1,970,276,28.45,226,27,23,0
Pct 7545,VBM,7545,1,970,557,57.42,447,54,48,0
Pct 7546,Election Day,7546,1,935,365,39.04,306,34,22,0
Pct 7546,VBM,7546,1,935,452,48.34,378,41,25,0
Pct 7547,Election Day,7547,1,1057,335,31.69,288,23,23,0
Pct 7547,VBM,7547,1,1057,502,47.49,420,34,40,0
Pct 7548,Election Day,7548,1,1135,338,29.78,285,30,23,0
Pct 7548,VBM,7548,1,1135,556,48.99,475,44,31,0
Pct 7549,Election Day,7549,1,854,276,32.32,227,24,24,0
Pct 7549,VBM,7549,1,854,458,53.63,382,37,34,0
Pct 7551,Election Day,7551,1,762,252,33.07,209,27,16,0
Pct 7551,VBM,7551,1,762,417,54.72,343,46,24,0
Pct 7552,Election Day,7552,1,756,256,33.86,216,26,14,0
Pct 7552,VBM,7552,1,756,422,55.82,351,34,28,0
Pct 7553 MB,Election Day,7553,1,187,5,2.67,5,0,0,0
Pct 7553 MB,VBM,7553,1,187,163,87.17,137,9,16,0
Pct 7554,Election Day,7554,1,859,279,32.48,236,24,18,0
Pct 7554,VBM,7554,1,859,490,57.04,413,39,27,0
Pct 7555,Election Day,7555,1,893,298,33.37,256,31,10,0
Pct 7555,VBM,7555,1,893,548,61.37,452,51,38,0
Pct 7556/7557,Election Day,7556,1,1008,315,31.25,270,27,18,0
Pct 7556/7557,VBM,7556,1,1008,591,58.63,502,59,22,0
Pct 7601,Election Day,7601,1,929,223,24.00,165,30,30,0
Pct 7601,VBM,7601,1,929,365,39.29,293,35,29,0
Pct 7602,Election Day,7602,1,962,267,27.75,207,19,40,0
Pct 7602,VBM,7602,1,962,422,43.87,352,36,32,0
Pct 7603,Election Day,7603,1,888,286,32.21,244,21,22,0
Pct 7603,VBM,7603,1,888,404,45.50,356,22,23,0
Pct 7604,Election Day,7604,1,989,284,28.72,221,31,31,0
Pct 7604,VBM,7604,1,989,393,39.74,340,26,22,0
Pct 7605,Election Day,7605,1,771,191,24.77,146,17,27,1
Pct 7605,VBM,7605,1,771,237,30.74,202,13,22,0
Pct 7606,Election Day,7606,1,992,247,24.90,187,24,37,0
Pct 7606,VBM,7606,1,992,393,39.62,317,34,37,0
Pct 7607,Election Day,7607,1,1055,272,25.78,219,22,30,1
Pct 7607,VBM,7607,1,1055,438,41.52,354,40,37,0
Pct 7608,Election Day,7608,1,456,89,19.52,64,5,19,0
Pct 7608,VBM,7608,1,456,155,33.99,119,17,19,0
Pct 7609,Election Day,7609,1,1051,153,14.56,106,16,32,0
Pct 7609,VBM,7609,1,1051,398,37.87,308,33,52,0
Pct 7611,Election Day,7611,1,898,155,17.26,106,22,27,0
Pct 7611,VBM,7611,1,898,324,36.08,242,32,46,0
Pct 7612,Election Day,7612,1,668,120,17.96,90,13,16,0
Pct 7612,VBM,7612,1,668,298,44.61,241,26,28,0
Pct 7613,Election Day,7613,1,1015,225,22.17,169,19,36,0
Pct 7613,VBM,7613,1,1015,392,38.62,310,40,37,0
