PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 1146,Election Day,1146,1,1036,241,23.26,184,47,15,0
Pct 1146,VBM,1146,1,1036,550,53.09,435,88,20,1
Pct 1147,Election Day,1147,1,927,270,29.13,216,45,11,0
Pct 1147,VBM,1147,1,927,464,50.05,367,80,11,0
Pct 1148,Election Day,1148,1,992,264,26.61,194,55,15,0
Pct 1148,VBM,1148,1,992,463,46.67,358,85,17,0
Pct 1149,Election Day,1149,1,950,291,30.63,216,62,17,0
Pct 1149,VBM,1149,1,950,456,48.00,352,83,14,0
Pct 1151 MB,Election Day,1151,1,0,0,0.00,0,0,0,0
Pct 1151 MB,VBM,1151,1,0,0,0.00,0,0,0,0
Pct 1152,Election Day,1152,1,898,236,26.28,174,53,11,0
Pct 1152,VBM,1152,1,898,435,48.44,355,58,21,0
Pct 1153,Election Day,1153,1,961,281,29.24,219,51,14,0
Pct 1153,VBM,1153,1,961,468,48.70,372,68,14,1
Pct 1154 MB,Election Day,1154,1,0,0,0.00,0,0,0,0
Pct 1154 MB,VBM,1154,1,0,0,0.00,0,0,0,0
Pct 7001,Election Day,7001,1,742,204,27.49,164,32,8,0
Pct 7001,VBM,7001,1,742,355,47.84,300,40,13,0
Pct 7002,Election Day,7002,1,1225,322,26.29,255,48,18,0
Pct 7002,VBM,7002,1,1225,675,55.10,573,79,23,0
Pct 7003,Election Day,7003,1,927,280,30.20,233,41,6,0
Pct 7003,VBM,7003,1,927,554,59.76,463,70,18,0
Pct 7004,Election Day,7004,1,896,253,28.24,209,36,7,0
Pct 7004,VBM,7004,1,896,555,61.94,473,60,13,0
Pct 7005,Election Day,7005,1,853,302,35.40,255,30,17,0
Pct 7005,VBM,7005,1,853,453,53.11,389,48,9,0
Pct 7006,Election Day,7006,1,966,290,30.02,235,40,15,0
Pct 7006,VBM,7006,1,966,509,52.69,434,58,14,0
Pct 7007,Election Day,7007,1,987,302,30.60,268,27,7,0
Pct 7007,VBM,7007,1,987,568,57.55,484,51,23,0
Pct 7008,Election Day,7008,1,882,293,33.22,254,35,4,0
Pct 7008,VBM,7008,1,882,527,59.75,459,41,19,0
Pct 7009,Election Day,7009,1,931,249,26.75,187,47,16,0
Pct 7009,VBM,7009,1,931,501,53.81,404,68,23,0
Pct 7011,Election Day,7011,1,1063,255,23.99,193,43,19,0
Pct 7011,VBM,7011,1,1063,366,34.43,302,50,10,0
Pct 7012,Election Day,7012,1,1034,361,34.91,294,52,14,0
Pct 7012,VBM,7012,1,1034,564,54.55,479,68,11,1
Pct 7013,Election Day,7013,1,733,209,28.51,180,22,7,0
Pct 7013,VBM,7013,1,733,431,58.80,356,59,12,0
Pct 7014,Election Day,7014,1,1073,311,28.98,267,35,9,0
Pct 7014,VBM,7014,1,1073,617,57.50,521,75,16,0
Pct 7015 MB,Election Day,7015,1,113,3,2.65,1,2,0,0
Pct 7015 MB,VBM,7015,1,113,78,69.03,65,10,2,0
Pct 7016,Election Day,7016,1,977,239,24.46,185,42,10,0
Pct 7016,VBM,7016,1,977,354,36.23,283,51,21,0
Pct 7017,Election Day,7017,1,786,200,25.45,163,25,14,0
Pct 7017,VBM,7017,1,786,269,34.22,229,34,5,0
Pct 7018,Election Day,7018,1,992,195,19.66,145,37,14,0
Pct 7018,VBM,7018,1,992,477,48.08,375,65,33,0
Pct 7019,Election Day,7019,1,945,228,24.13,167,46,15,0
Pct 7019,VBM,7019,1,945,468,49.52,378,67,21,0
Pct 7021,Election Day,7021,1,993,266,26.79,204,45,18,0
Pct 7021,VBM,7021,1,993,365,36.76,298,41,20,0
Pct 7022,Election Day,7022,1,1032,271,26.26,204,37,21,0
Pct 7022,VBM,7022,1,1032,396,38.37,322,55,18,0
Pct 7023,Election Day,7023,1,938,255,27.19,187,45,18,0
Pct 7023,VBM,7023,1,938,416,44.35,334,59,18,0
Pct 7024,Election Day,7024,1,309,75,24.27,47,24,2,1
Pct 7024,VBM,7024,1,309,44,14.24,34,10,0,0
Pct 7025,Election Day,7025,1,505,129,25.54,96,28,5,0
Pct 7025,VBM,7025,1,505,137,27.13,104,27,5,0
Pct 7026,Election Day,7026,1,1022,202,19.77,146,40,16,0
Pct 7026,VBM,7026,1,1022,498,48.73,381,76,30,0
Pct 7027,Election Day,7027,1,879,244,27.76,180,48,13,0
Pct 7027,VBM,7027,1,879,333,37.88,269,47,16,0
Pct 7028,Election Day,7028,1,900,267,29.67,208,42,17,0
Pct 7028,VBM,7028,1,900,277,30.78,223,41,13,0
Pct 7029,Election Day,7029,1,924,252,27.27,179,48,24,0
Pct 7029,VBM,7029,1,924,273,29.55,217,44,9,1
Pct 7030,Election Day,7030,1,787,162,20.58,123,31,8,0
Pct 7030,VBM,7030,1,787,396,50.32,319,55,20,0
Pct 7031,Election Day,7031,1,511,97,18.98,75,12,9,1
Pct 7031,VBM,7031,1,511,295,57.73,246,28,15,0
Pct 7032,Election Day,7032,1,938,227,24.20,151,60,13,0
Pct 7032,VBM,7032,1,938,362,38.59,281,54,22,1
Pct 7033,Election Day,7033,1,814,247,30.34,180,50,17,0
Pct 7033,VBM,7033,1,814,299,36.73,231,57,12,0
Pct 7034,Election Day,7034,1,954,264,27.67,200,39,23,0
Pct 7034,VBM,7034,1,954,251,26.31,201,38,13,1
Pct 7035,Election Day,7035,1,476,141,29.62,103,29,9,0
Pct 7035,VBM,7035,1,476,200,42.02,153,37,9,0
Pct 7036,Election Day,7036,1,967,175,18.10,128,36,11,0
Pct 7036,VBM,7036,1,967,421,43.54,316,84,21,0
Pct 7037,Election Day,7037,1,840,221,26.31,160,43,20,0
Pct 7037,VBM,7037,1,840,158,18.81,115,31,9,0
Pct 7038,Election Day,7038,1,960,209,21.77,155,40,15,0
Pct 7038,VBM,7038,1,960,386,40.21,285,71,30,1
Pct 7039,Election Day,7039,1,831,246,29.60,161,66,19,0
Pct 7039,VBM,7039,1,831,379,45.61,273,85,20,0
Pct 7041 MB,Election Day,7041,1,62,6,9.68,3,2,2,0
Pct 7041 MB,VBM,7041,1,62,36,58.06,25,8,3,0
Pct 7042,Election Day,7042,1,697,145,20.80,111,29,5,0
Pct 7042,VBM,7042,1,697,369,52.94,291,54,22,0
Pct 7043,Election Day,7043,1,990,208,21.01,151,47,10,0
Pct 7043,VBM,7043,1,990,432,43.64,339,68,19,1
Pct 7044,Election Day,7044,1,867,234,26.99,181,41,12,0
Pct 7044,VBM,7044,1,867,181,20.88,135,40,6,0
Pct 7045,Election Day,7045,1,803,205,25.53,146,47,8,0
Pct 7045,VBM,7045,1,803,326,40.60,250,61,12,0
Pct 7046,Election Day,7046,1,435,110,25.29,77,26,6,0
Pct 7046,VBM,7046,1,435,209,48.05,159,42,7,0
Pct 7047,Election Day,7047,1,858,178,20.75,143,26,8,0
Pct 7047,VBM,7047,1,858,424,49.42,320,80,18,0
Pct 7048,Election Day,7048,1,877,196,22.35,145,39,13,0
Pct 7048,VBM,7048,1,877,322,36.72,251,45,21,0
Pct 7049,Election Day,7049,1,829,219,26.42,146,47,25,2
Pct 7049,VBM,7049,1,829,315,38.00,236,57,18,0
Pct 7051,Election Day,7051,1,909,160,17.60,118,28,15,0
Pct 7051,VBM,7051,1,909,452,49.72,346,88,12,0
Pct 7052,Election Day,7052,1,894,214,23.94,148,51,15,0
Pct 7052,VBM,7052,1,894,461,51.57,367,64,28,0
Pct 7053,Election Day,7053,1,552,105,19.02,83,17,2,0
Pct 7053,VBM,7053,1,552,357,64.67,278,54,16,0
Pct 7054,Election Day,7054,1,1068,318,29.78,234,73,11,0
Pct 7054,VBM,7054,1,1068,365,34.18,284,59,18,1
Pct 7101 MB,Election Day,7101,1,150,3,2.00,3,0,0,0
Pct 7101 MB,VBM,7101,1,150,123,82.00,111,7,4,0
Pct 7201,Election Day,7201,1,983,268,27.26,222,33,13,0
Pct 7201,VBM,7201,1,983,600,61.04,488,75,27,0
Pct 7202,Election Day,7202,1,885,278,31.41,238,36,4,0
Pct 7202,VBM,7202,1,885,474,53.56,382,67,15,0
Pct 7203,Election Day,7203,1,950,341,35.89,283,46,9,0
Pct 7203,VBM,7203,1,950,499,52.53,414,59,16,1
Pct 7204,Election Day,7204,1,933,276,29.58,230,38,8,0
Pct 7204,VBM,7204,1,933,557,59.70,482,48,17,0
Pct 7205,Election Day,7205,1,903,292,32.34,242,41,9,0
Pct 7205,VBM,7205,1,903,523,57.92,431,71,15,0
Pct 7206,Election Day,7206,1,390,137,35.13,117,12,8,0
Pct 7206,VBM,7206,1,390,203,52.05,177,24,2,0
Pct 7207,Election Day,7207,1,712,184,25.84,156,20,8,0
Pct 7207,VBM,7207,1,712,411,57.72,335,52,18,1
Pct 7208,Election Day,7208,1,635,155,24.41,132,16,5,1
Pct 7208,VBM,7208,1,635,384,60.47,301,49,25,0
Pct 7209,Election Day,7209,1,563,84,14.92,70,10,4,0
Pct 7209,VBM,7209,1,563,407,72.29,330,56,14,1
Pct 7301,Election Day,7301,1,1080,258,23.89,187,57,19,0
Pct 7301,VBM,7301,1,1080,555,51.39,415,106,29,0
Pct 7302,Election Day,7302,1,862,224,25.99,184,22,19,0
Pct 7302,VBM,7302,1,862,508,58.93,411,70,21,0
Pct 7303,Election Day,7303,1,1032,313,30.33,256,45,15,0
Pct 7303,VBM,7303,1,1032,538,52.13,451,62,21,0
Pct 7304,Election Day,7304,1,993,327,32.93,275,36,15,1
Pct 7304,VBM,7304,1,993,501,50.45,402,82,16,0
Pct 7305,Election Day,7305,1,906,272,30.02,227,34,10,0
Pct 7305,VBM,7305,1,906,500,55.19,398,75,17,0
Pct 7306,Election Day,7306,1,1076,351,32.62,272,51,18,0
Pct 7306,VBM,7306,1,1076,531,49.35,417,74,23,0
Pct 7307,Election Day,7307,1,826,267,32.32,220,32,16,0
Pct 7307,VBM,7307,1,826,407,49.27,326,50,21,0
Pct 7308,Election Day,7308,1,641,209,32.61,178,21,10,0
Pct 7308,VBM,7308,1,641,339,52.89,288,38,11,0
Pct 7309,Election Day,7309,1,897,295,32.89,246,34,18,0
Pct 7309,VBM,7309,1,897,469,52.29,384,60,12,0
Pct 7311,Election Day,7311,1,986,333,33.77,288,29,17,0
Pct 7311,VBM,7311,1,986,520,52.74,456,44,10,0
Pct 7312,Election Day,7312,1,874,229,26.20,179,38,14,0
Pct 7312,VBM,7312,1,874,539,61.67,450,70,14,0
Pct 7313,Election Day,7313,1,1001,261,26.07,220,30,12,0
Pct 7313,VBM,7313,1,1001,537,53.65,442,63,23,0
Pct 7314,Election Day,7314,1,833,164,19.69,117,23,25,0
Pct 7314,VBM,7314,1,833,347,41.66,236,58,43,1
Pct 7315,Election Day,7315,1,783,226,28.86,185,31,11,0
Pct 7315,VBM,7315,1,783,371,47.38,295,49,18,0
Pct 7316,Election Day,7316,1,893,220,24.64,165,39,16,0
Pct 7316,VBM,7316,1,893,441,49.38,347,63,28,0
Pct 7317,Election Day,7317,1,938,225,23.99,187,34,5,0
Pct 7317,VBM,7317,1,938,518,55.22,410,78,19,1
Pct 7318,Election Day,7318,1,788,252,31.98,203,33,11,0
Pct 7318,VBM,7318,1,788,437,55.46,366,42,24,0
Pct 7319,Election Day,7319,1,1123,330,29.39,269,47,13,0
Pct 7319,VBM,7319,1,1123,578,51.47,472,77,18,0
Pct 7321,Election Day,7321,1,683,179,26.21,139,32,11,0
Pct 7321,VBM,7321,1,683,314,45.97,234,49,23,0
Pct 7322,Election Day,7322,1,937,122,13.02,85,20,19,0
Pct 7322,VBM,7322,1,937,404,43.12,276,61,61,0
Pct 7323,Election Day,7323,1,888,277,31.19,224,42,11,0
Pct 7323,VBM,7323,1,888,450,50.68,370,51,15,0
Pct 7324,Election Day,7324,1,756,216,28.57,177,27,10,0
Pct 7324,VBM,7324,1,756,385,50.93,310,52,18,0
Pct 7325,Election Day,7325,1,973,282,28.98,234,29,17,0
Pct 7325,VBM,7325,1,973,510,52.42,417,63,21,0
Pct 7326,Election Day,7326,1,922,266,28.85,220,31,14,0
Pct 7326,VBM,7326,1,922,483,52.39,384,62,25,0
Pct 7327,Election Day,7327,1,762,95,12.47,67,16,12,0
Pct 7327,VBM,7327,1,762,339,44.49,239,51,49,0
Pct 7328,Election Day,7328,1,1024,115,11.23,83,22,12,0
Pct 7328,VBM,7328,1,1024,502,49.02,356,58,89,0
Pct 7329,Election Day,7329,1,607,120,19.77,95,22,4,0
Pct 7329,VBM,7329,1,607,334,55.02,254,59,18,0
Pct 7331,Election Day,7331,1,933,260,27.87,210,40,11,0
Pct 7331,VBM,7331,1,933,533,57.13,426,78,17,0
Pct 7332,Election Day,7332,1,889,274,30.82,220,39,14,0
Pct 7332,VBM,7332,1,889,444,49.94,376,52,9,0
Pct 7333,Election Day,7333,1,1101,324,29.43,269,38,16,0
Pct 7333,VBM,7333,1,1101,564,51.23,455,72,27,0
Pct 7334,Election Day,7334,1,963,248,25.75,200,32,14,1
Pct 7334,VBM,7334,1,963,526,54.62,442,50,23,0
Pct 7335,Election Day,7335,1,1002,306,30.54,243,49,14,2
Pct 7335,VBM,7335,1,1002,588,58.68,483,83,10,0
Pct 7336,Election Day,7336,1,1017,275,27.04,219,40,15,1
Pct 7336,VBM,7336,1,1017,608,59.78,494,79,27,0
Pct 7337,Election Day,7337,1,944,223,23.62,183,36,4,0
Pct 7337,VBM,7337,1,944,532,56.36,440,72,16,0
Pct 7338,Election Day,7338,1,1005,195,19.40,134,30,32,0
Pct 7338,VBM,7338,1,1005,500,49.75,375,64,54,0
Pct 7339,Election Day,7339,1,660,179,27.12,140,31,8,0
Pct 7339,VBM,7339,1,660,316,47.88,260,39,12,0
Pct 7341,Election Day,7341,1,974,289,29.67,222,39,22,0
Pct 7341,VBM,7341,1,974,476,48.87,398,56,19,0
Pct 7342,Election Day,7342,1,1034,380,36.75,289,70,21,1
Pct 7342,VBM,7342,1,1034,411,39.75,333,60,10,0
Pct 7343,Election Day,7343,1,746,267,35.79,224,28,14,0
Pct 7343,VBM,7343,1,746,351,47.05,285,44,18,0
Pct 7344,Election Day,7344,1,1143,352,30.80,299,39,14,0
Pct 7344,VBM,7344,1,1143,564,49.34,469,69,19,1
Pct 7345,Election Day,7345,1,1186,365,30.78,304,41,20,0
Pct 7345,VBM,7345,1,1186,526,44.35,418,70,26,1
Pct 7346,Election Day,7346,1,991,328,33.10,267,44,18,0
Pct 7346,VBM,7346,1,991,434,43.79,350,64,11,2
Pct 7347,Election Day,7347,1,1085,335,30.88,283,32,19,0
Pct 7347,VBM,7347,1,1085,506,46.64,428,48,16,0
Pct 7348,Election Day,7348,1,957,231,24.14,179,37,17,0
Pct 7348,VBM,7348,1,957,416,43.47,333,60,15,0
Pct 7349,Election Day,7349,1,1006,277,27.53,206,48,23,0
Pct 7349,VBM,7349,1,1006,494,49.11,413,52,20,0
Pct 7501,Election Day,7501,1,574,201,35.02,174,22,5,0
Pct 7501,VBM,7501,1,574,321,55.92,264,37,13,0
Pct 7502,Election Day,7502,1,808,240,29.70,192,41,8,0
Pct 7502,VBM,7502,1,808,454,56.19,373,61,12,0
Pct 7503,Election Day,7503,1,808,252,31.19,210,37,9,0
Pct 7503,VBM,7503,1,808,436,53.96,381,40,7,0
Pct 7504,Election Day,7504,1,503,158,31.41,117,14,26,0
Pct 7504,VBM,7504,1,503,262,52.09,207,32,16,0
Pct 7505,Election Day,7505,1,915,181,19.78,148,21,12,0
Pct 7505,VBM,7505,1,915,581,63.50,488,58,23,0
Pct 7506,Election Day,7506,1,1018,261,25.64,215,35,13,0
Pct 7506,VBM,7506,1,1018,537,52.75,436,66,18,1
Pct 7507,Election Day,7507,1,992,244,24.60,182,45,18,0
Pct 7507,VBM,7507,1,992,387,39.01,337,37,10,0
Pct 7508,Election Day,7508,1,735,150,20.41,125,19,6,0
Pct 7508,VBM,7508,1,735,456,62.04,381,51,20,0
Pct 7509/7511,Election Day,7509,1,1006,260,25.84,213,38,12,0
Pct 7509/7511,VBM,7509,1,1006,565,56.16,474,55,23,0
Pct 7512,Election Day,7512,1,638,168,26.33,133,29,6,0
Pct 7512,VBM,7512,1,638,325,50.94,262,49,10,0
Pct 7513,Election Day,7513,1,836,257,30.74,191,40,29,0
Pct 7513,VBM,7513,1,836,344,41.15,279,48,14,0
Pct 7514,Election Day,7514,1,886,186,20.99,126,33,29,0
Pct 7514,VBM,7514,1,886,358,40.41,295,38,19,0
Pct 7515,Election Day,7515,1,898,262,29.18,195,49,18,0
Pct 7515,VBM,7515,1,898,448,49.89,369,51,21,1
Pct 7516,Election Day,7516,1,907,201,22.16,158,31,13,0
Pct 7516,VBM,7516,1,907,558,61.52,455,63,34,0
Pct 7517,Election Day,7517,1,956,354,37.03,301,40,13,0
Pct 7517,VBM,7517,1,956,472,49.37,409,44,11,0
Pct 7518,Election Day,7518,1,993,356,35.85,312,31,16,0
Pct 7518,VBM,7518,1,993,502,50.55,432,49,13,0
Pct 7519,Election Day,7519,1,802,283,35.29,235,30,18,0
Pct 7519,VBM,7519,1,802,393,49.00,338,35,12,0
Pct 7521,Election Day,7521,1,854,321,37.59,274,35,14,0
Pct 7521,VBM,7521,1,854,405,47.42,342,43,10,0
Pct 7522,Election Day,7522,1,848,307,36.20,271,27,8,0
Pct 7522,VBM,7522,1,848,435,51.30,380,40,10,1
Pct 7523,Election Day,7523,1,821,288,35.08,254,27,7,0
Pct 7523,VBM,7523,1,821,401,48.84,352,36,11,0
Pct 7524,Election Day,7524,1,728,228,31.32,191,27,12,0
Pct 7524,VBM,7524,1,728,304,41.76,251,37,11,0
Pct 7525,Election Day,7525,1,870,236,27.13,191,38,7,0
Pct 7525,VBM,7525,1,870,400,45.98,335,36,19,0
Pct 7526,Election Day,7526,1,999,280,28.03,242,32,7,0
Pct 7526,VBM,7526,1,999,578,57.86,518,34,20,0
Pct 7527/7528,Election Day,7527,1,773,258,33.38,206,36,10,0
Pct 7527/7528,VBM,7527,1,773,366,47.35,317,34,9,0
Pct 7529,Election Day,7529,1,992,318,32.06,277,32,11,0
Pct 7529,VBM,7529,1,992,542,54.64,466,51,20,0
Pct 7531,Election Day,7531,1,954,301,31.55,266,28,9,0
Pct 7531,VBM,7531,1,954,504,52.83,439,45,14,1
Pct 7532,Election Day,7532,1,886,280,31.60,221,41,18,0
Pct 7532,VBM,7532,1,886,461,52.03,406,42,12,0
Pct 7533,Election Day,7533,1,1025,428,41.76,361,58,9,1
Pct 7533,VBM,7533,1,1025,482,47.02,410,49,13,0
Pct 7534,Election Day,7534,1,967,337,34.85,299,29,9,0
Pct 7534,VBM,7534,1,967,438,45.29,393,35,9,0
Pct 7535,Election Day,7535,1,807,296,36.68,267,25,6,0
Pct 7535,VBM,7535,1,807,415,51.43,351,46,11,0
Pct 7536,Election Day,7536,1,895,295,32.96,249,33,14,0
Pct 7536,VBM,7536,1,895,480,53.63,400,51,20,0
Pct 7537,Election Day,7537,1,783,294,37.55,247,39,7,0
Pct 7537,VBM,7537,1,783,370,47.25,326,29,11,0
Pct 7538,Election Day,7538,1,831,291,35.02,261,21,9,0
Pct 7538,VBM,7538,1,831,445,53.55,387,37,15,1
Pct 7539,Election Day,7539,1,978,363,37.12,322,31,10,0
Pct 7539,VBM,7539,1,978,458,46.83,398,40,16,0
Pct 7541,Election Day,7541,1,865,271,31.33,229,34,8,0
Pct 7541,VBM,7541,1,865,457,52.83,404,41,9,0
Pct 7542,Election Day,7542,1,906,291,32.12,248,37,6,0
Pct 7542,VBM,7542,1,906,465,51.32,411,41,10,0
Pct 7543,Election Day,7543,1,993,267,26.89,230,17,19,0
Pct 7543,VBM,7543,1,993,539,54.28,459,57,18,0
Pct 7544,Election Day,7544,1,962,295,30.67,248,38,9,0
Pct 7544,VBM,7544,1,962,526,54.68,473,34,16,0
Pct 7545,Election Day,7545,1,970,276,28.45,241,28,8,0
Pct 7545,VBM,7545,1,970,557,57.42,482,46,23,0
Pct 7546,Election Day,7546,1,935,365,39.04,308,40,14,0
Pct 7546,VBM,7546,1,935,452,48.34,393,49,8,0
Pct 7547,Election Day,7547,1,1057,335,31.69,286,37,10,0
Pct 7547,VBM,7547,1,1057,502,47.49,434,44,15,1
Pct 7548,Election Day,7548,1,1135,338,29.78,296,27,14,0
Pct 7548,VBM,7548,1,1135,556,48.99,493,51,8,0
Pct 7549,Election Day,7549,1,854,276,32.32,232,30,13,0
Pct 7549,VBM,7549,1,854,458,53.63,386,48,17,0
Pct 7551,Election Day,7551,1,762,252,33.07,213,34,5,0
Pct 7551,VBM,7551,1,762,417,54.72,366,34,13,0
Pct 7552,Election Day,7552,1,756,256,33.86,229,18,9,0
Pct 7552,VBM,7552,1,756,422,55.82,370,33,10,0
Pct 7553 MB,Election Day,7553,1,187,5,2.67,4,1,0,0
Pct 7553 MB,VBM,7553,1,187,163,87.17,136,18,5,0
Pct 7554,Election Day,7554,1,859,279,32.48,230,36,13,0
Pct 7554,VBM,7554,1,859,490,57.04,419,46,17,0
Pct 7555,Election Day,7555,1,893,298,33.37,272,23,3,0
Pct 7555,VBM,7555,1,893,548,61.37,479,46,16,0
Pct 7556/7557,Election Day,7556,1,1008,315,31.25,278,31,6,0
Pct 7556/7557,VBM,7556,1,1008,591,58.63,525,49,8,0
Pct 7601,Election Day,7601,1,929,223,24.00,160,36,28,0
Pct 7601,VBM,7601,1,929,365,39.29,287,49,21,0
Pct 7602,Election Day,7602,1,962,267,27.75,199,36,30,1
Pct 7602,VBM,7602,1,962,422,43.87,351,55,13,0
Pct 7603,Election Day,7603,1,888,286,32.21,242,33,10,0
Pct 7603,VBM,7603,1,888,404,45.50,335,56,9,0
Pct 7604,Election Day,7604,1,989,284,28.72,216,48,18,0
Pct 7604,VBM,7604,1,989,393,39.74,316,53,18,0
Pct 7605,Election Day,7605,1,771,191,24.77,134,35,20,1
Pct 7605,VBM,7605,1,771,237,30.74,189,31,15,0
Pct 7606,Election Day,7606,1,992,247,24.90,174,50,24,0
Pct 7606,VBM,7606,1,992,393,39.62,303,60,22,1
Pct 7607,Election Day,7607,1,1055,272,25.78,198,52,21,0
Pct 7607,VBM,7607,1,1055,438,41.52,355,59,16,0
Pct 7608,Election Day,7608,1,456,89,19.52,61,16,12,0
Pct 7608,VBM,7608,1,456,155,33.99,125,13,16,0
Pct 7609,Election Day,7609,1,1051,153,14.56,107,27,19,1
Pct 7609,VBM,7609,1,1051,398,37.87,276,76,40,0
Pct 7611,Election Day,7611,1,898,155,17.26,108,25,22,0
Pct 7611,VBM,7611,1,898,324,36.08,242,50,29,0
Pct 7612,Election Day,7612,1,668,120,17.96,86,22,10,0
Pct 7612,VBM,7612,1,668,298,44.61,242,37,16,0
Pct 7613,Election Day,7613,1,1015,225,22.17,165,31,28,0
Pct 7613,VBM,7613,1,1015,392,38.62,305,62,20,1
