PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 9727,VBM,9727,1,454,285,62.78,81,162,40,0
Pct 9728,Election Day,9728,1,937,287,30.63,68,189,30,1
Pct 9728,VBM,9728,1,937,518,55.28,136,310,67,0
Pct 9729,Election Day,9729,1,802,218,27.18,49,138,30,0
Pct 9729,VBM,9729,1,802,490,61.10,126,299,58,0
Pct 9731,Election Day,9731,1,548,198,36.13,34,131,31,1
Pct 9731,VBM,9731,1,548,287,52.37,76,178,31,1
Pct 9732 MB,Election Day,9732,1,76,1,1.32,1,0,0,0
Pct 9732 MB,VBM,9732,1,76,70,92.11,15,48,7,0
Pct 9733 MB,Election Day,9733,1,221,4,1.81,1,2,1,0
Pct 9733 MB,VBM,9733,1,221,200,90.50,53,124,26,1
Pct 9734,Election Day,9734,1,603,185,30.68,44,109,22,0
Pct 9734,VBM,9734,1,603,350,58.04,86,219,42,0
Pct 9735,Election Day,9735,1,807,227,28.13,41,143,43,0
Pct 9735,VBM,9735,1,807,472,58.49,126,262,77,0
Pct 9736,Election Day,9736,1,729,209,28.67,73,112,23,1
Pct 9736,VBM,9736,1,729,442,60.63,126,249,61,1
Pct 9737,Election Day,9737,1,782,233,29.80,73,130,31,0
Pct 9737,VBM,9737,1,782,482,61.64,176,236,68,1
Pct 9738,Election Day,9738,1,850,275,32.35,110,113,52,0
Pct 9738,VBM,9738,1,850,405,47.65,146,176,74,0
Pct 9739,Election Day,9739,1,912,302,33.11,144,89,70,0
Pct 9739,VBM,9739,1,912,379,41.56,179,138,63,0
Pct 9741,Election Day,9741,1,1064,433,40.70,194,81,158,0
Pct 9741,VBM,9741,1,1064,246,23.12,99,50,98,0
Pct 9742,Election Day,9742,1,669,217,32.44,76,94,46,1
Pct 9742,VBM,9742,1,669,313,46.79,102,161,48,0
Pct 9743,Election Day,9743,1,1159,363,31.32,175,105,81,0
Pct 9743,VBM,9743,1,1159,544,46.94,230,220,88,2
Pct 9744,Election Day,9744,1,968,364,37.60,156,113,90,0
Pct 9744,VBM,9744,1,968,399,41.22,165,161,69,0
Pct 9745,Election Day,9745,1,1052,359,34.13,172,103,84,0
Pct 9745,VBM,9745,1,1052,403,38.31,207,134,58,0
Pct 9746,Election Day,9746,1,903,310,34.33,88,175,42,0
Pct 9746,VBM,9746,1,903,473,52.38,133,274,64,0
Pct 9747,Election Day,9747,1,989,301,30.43,100,140,62,0
Pct 9747,VBM,9747,1,989,496,50.15,188,235,71,0
Pct 9748,Election Day,9748,1,981,278,28.34,85,148,46,0
Pct 9748,VBM,9748,1,981,531,54.13,186,264,75,0
Pct 9749,Election Day,9749,1,969,256,26.42,101,109,46,0
Pct 9749,VBM,9749,1,969,430,44.38,187,177,61,0
Pct 9751,Election Day,9751,1,1011,306,30.27,122,140,45,0
Pct 9751,VBM,9751,1,1011,602,59.55,209,300,78,0
Pct 9752,Election Day,9752,1,721,206,28.57,78,108,19,0
Pct 9752,VBM,9752,1,721,420,58.25,151,211,53,0
Pct 9753,Election Day,9753,1,777,228,29.34,92,100,35,0
Pct 9753,VBM,9753,1,777,408,52.51,166,193,52,1
Pct 9754,Election Day,9754,1,744,259,34.81,121,102,35,0
Pct 9754,VBM,9754,1,744,389,52.28,148,181,49,1
Pct 9755,Election Day,9755,1,605,185,30.58,80,81,23,0
Pct 9755,VBM,9755,1,605,307,50.74,125,150,32,0
Pct 9756,Election Day,9756,1,980,279,28.47,114,101,64,0
Pct 9756,VBM,9756,1,980,505,51.53,205,222,72,0
Pct 9801,Election Day,9801,1,434,131,30.18,58,44,29,0
Pct 9801,VBM,9801,1,434,208,47.93,62,113,31,1
Pct 9900 MB,Election Day,9900,1,0,0,0.00,0,0,0,0
Pct 9900 MB,VBM,9900,1,0,0,0.00,0,0,0,0
Pct 9901 MB,Election Day,9901,1,0,0,0.00,0,0,0,0
Pct 9901 MB,VBM,9901,1,0,0,0.00,0,0,0,0
Pct 9902 MB,Election Day,9902,1,0,0,0.00,0,0,0,0
Pct 9902 MB,VBM,9902,1,0,0,0.00,0,0,0,0
