PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 9409,Election Day,9409,1,626,236,37.70,47,160,29,0
Pct 9409,VBM,9409,1,626,288,46.01,80,167,41,0
Pct 9411,Election Day,9411,1,1051,345,32.83,83,204,48,0
Pct 9411,VBM,9411,1,1051,495,47.10,143,291,49,0
Pct 9412,Election Day,9412,1,885,291,32.88,70,181,40,0
Pct 9412,VBM,9412,1,885,412,46.55,135,227,48,1
Pct 9413,Election Day,9413,1,907,265,29.22,71,146,47,0
Pct 9413,VBM,9413,1,907,477,52.59,136,258,70,0
Pct 9414,Election Day,9414,1,894,272,30.43,75,150,46,0
Pct 9414,VBM,9414,1,894,468,52.35,152,261,49,0
Pct 9415,Election Day,9415,1,798,216,27.07,67,110,40,0
Pct 9415,VBM,9415,1,798,421,52.76,149,211,54,0
Pct 9416,Election Day,9416,1,1018,305,29.96,74,196,32,0
Pct 9416,VBM,9416,1,1018,501,49.21,164,252,79,0
Pct 9417,Election Day,9417,1,759,192,25.30,60,103,29,0
Pct 9417,VBM,9417,1,759,412,54.28,156,197,53,0
Pct 9418,Election Day,9418,1,814,235,28.87,78,130,26,0
Pct 9418,VBM,9418,1,814,407,50.00,155,188,55,0
Pct 9419,Election Day,9419,1,902,245,27.16,87,114,43,0
Pct 9419,VBM,9419,1,902,463,51.33,153,241,63,0
Pct 9421,Election Day,9421,1,929,243,26.16,80,126,37,1
Pct 9421,VBM,9421,1,929,489,52.64,142,267,77,0
Pct 9422,Election Day,9422,1,1082,348,32.16,89,192,67,0
Pct 9422,VBM,9422,1,1082,539,49.82,188,271,68,0
Pct 9423,Election Day,9423,1,909,269,29.59,73,141,53,0
Pct 9423,VBM,9423,1,909,449,49.39,142,246,57,0
Pct 9424,Election Day,9424,1,951,246,25.87,85,131,30,0
Pct 9424,VBM,9424,1,951,510,53.63,193,258,49,1
Pct 9425,Election Day,9425,1,964,258,26.76,81,122,55,0
Pct 9425,VBM,9425,1,964,490,50.83,188,228,68,0
Pct 9426,Election Day,9426,1,835,241,28.86,75,124,42,0
Pct 9426,VBM,9426,1,835,422,50.54,158,204,53,0
Pct 9427,Election Day,9427,1,963,250,25.96,80,118,52,0
Pct 9427,VBM,9427,1,963,483,50.16,179,246,56,0
Pct 9428,Election Day,9428,1,963,232,24.09,76,123,34,0
Pct 9428,VBM,9428,1,963,522,54.21,211,239,66,0
Pct 9429,Election Day,9429,1,909,284,31.24,83,159,42,0
Pct 9429,VBM,9429,1,909,423,46.53,162,203,53,0
Pct 9431,Election Day,9431,1,1024,265,25.88,75,134,55,0
Pct 9431,VBM,9431,1,1024,556,54.30,182,298,65,1
Pct 9432,Election Day,9432,1,913,277,30.34,90,137,49,0
Pct 9432,VBM,9432,1,913,441,48.30,142,211,85,1
Pct 9433,Election Day,9433,1,973,256,26.31,89,122,44,1
