PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 1126,VBM,1126,1,954,447,46.86,351,71,19,0
Pct 1127,Election Day,1127,1,911,273,29.97,195,63,16,0
Pct 1127,VBM,1127,1,911,412,45.23,331,72,7,0
Pct 1128,Election Day,1128,1,907,237,26.13,177,46,14,0
Pct 1128,VBM,1128,1,907,449,49.50,330,95,19,0
Pct 1129,Election Day,1129,1,951,280,29.44,209,54,17,1
Pct 1129,VBM,1129,1,951,423,44.48,339,65,13,1
Pct 1131,Election Day,1131,1,853,192,22.51,143,40,9,0
Pct 1131,VBM,1131,1,853,382,44.78,280,88,10,0
Pct 1132,Election Day,1132,1,982,226,23.01,166,48,12,0
Pct 1132,VBM,1132,1,982,495,50.41,382,95,10,0
Pct 1133,Election Day,1133,1,870,223,25.63,155,51,14,0
Pct 1133,VBM,1133,1,870,438,50.34,329,93,11,0
Pct 1134,Election Day,1134,1,793,216,27.24,175,32,8,0
Pct 1134,VBM,1134,1,793,377,47.54,290,77,10,0
Pct 1135,Election Day,1135,1,521,122,23.42,90,31,1,0
Pct 1135,VBM,1135,1,521,299,57.39,227,59,10,0
Pct 1136,Election Day,1136,1,857,206,24.04,151,44,11,0
Pct 1136,VBM,1136,1,857,463,54.03,346,102,12,0
Pct 1141,Election Day,1141,1,1047,259,24.74,203,52,9,0
Pct 1141,VBM,1141,1,1047,553,52.82,458,80,8,0
Pct 1142,Election Day,1142,1,858,232,27.04,165,58,11,0
Pct 1142,VBM,1142,1,858,435,50.70,316,94,10,0
Pct 1143,Election Day,1143,1,1056,302,28.60,238,53,15,0
Pct 1143,VBM,1143,1,1056,499,47.25,386,82,20,0
Pct 1144,Election Day,1144,1,928,266,28.66,188,70,12,0
Pct 1144,VBM,1144,1,928,447,48.17,349,85,9,0
Pct 1145,Election Day,1145,1,931,237,25.46,172,55,11,0
Pct 1145,VBM,1145,1,931,516,55.42,398,98,10,1
Pct 1146,Election Day,1146,1,1036,241,23.26,177,52,14,1
Pct 1146,VBM,1146,1,1036,550,53.09,419,105,19,0
Pct 1147,Election Day,1147,1,927,270,29.13,204,54,13,0
Pct 1147,VBM,1147,1,927,464,50.05,357,83,17,0
Pct 1148,Election Day,1148,1,992,264,26.61,195,50,19,0
Pct 1148,VBM,1148,1,992,463,46.67,351,89,18,0
Pct 1149,Election Day,1149,1,950,291,30.63,222,53,20,0
Pct 1149,VBM,1149,1,950,456,48.00,336,104,8,0
Pct 1151 MB,Election Day,1151,1,0,0,0.00,0,0,0,0
Pct 1151 MB,VBM,1151,1,0,0,0.00,0,0,0,0
Pct 1152,Election Day,1152,1,898,236,26.28,172,53,13,0
Pct 1152,VBM,1152,1,898,435,48.44,342,77,11,0
Pct 1153,Election Day,1153,1,961,281,29.24,205,62,17,0
Pct 1153,VBM,1153,1,961,468,48.70,347,97,13,0
Pct 1154 MB,Election Day,1154,1,0,0,0.00,0,0,0,0
Pct 1154 MB,VBM,1154,1,0,0,0.00,0,0,0,0
Pct 7001,Election Day,7001,1,742,204,27.49,161,38,5,0
Pct 7001,VBM,7001,1,742,355,47.84,297,47,9,0
Pct 7002,Election Day,7002,1,1225,322,26.29,259,51,12,0
Pct 7002,VBM,7002,1,1225,675,55.10,558,96,18,0
Pct 7003,Election Day,7003,1,927,280,30.20,224,47,9,0
Pct 7003,VBM,7003,1,927,554,59.76,473,67,12,0
Pct 7004,Election Day,7004,1,896,253,28.24,206,40,7,0
Pct 7004,VBM,7004,1,896,555,61.94,469,60,17,0
Pct 7005,Election Day,7005,1,853,302,35.40,263,28,11,0
Pct 7005,VBM,7005,1,853,453,53.11,376,62,10,0
Pct 7006,Election Day,7006,1,966,290,30.02,221,62,7,0
Pct 7006,VBM,7006,1,966,509,52.69,431,61,14,0
Pct 7007,Election Day,7007,1,987,302,30.60,260,39,3,0
Pct 7007,VBM,7007,1,987,568,57.55,456,80,22,0
Pct 7008,Election Day,7008,1,882,293,33.22,250,36,7,0
Pct 7008,VBM,7008,1,882,527,59.75,439,64,14,0
Pct 7009,Election Day,7009,1,931,249,26.75,189,54,7,0
Pct 7009,VBM,7009,1,931,501,53.81,410,75,13,0
Pct 7011,Election Day,7011,1,1063,255,23.99,179,61,15,0
Pct 7011,VBM,7011,1,1063,366,34.43,283,69,10,0
Pct 7012,Election Day,7012,1,1034,361,34.91,270,80,8,0
Pct 7012,VBM,7012,1,1034,564,54.55,481,68,9,0
Pct 7013,Election Day,7013,1,733,209,28.51,167,36,6,0
Pct 7013,VBM,7013,1,733,431,58.80,363,54,11,0
Pct 7014,Election Day,7014,1,1073,311,28.98,248,54,10,0
Pct 7014,VBM,7014,1,1073,617,57.50,512,82,17,0
Pct 7015 MB,Election Day,7015,1,113,3,2.65,2,1,0,0
Pct 7015 MB,VBM,7015,1,113,78,69.03,63,13,1,1
Pct 7016,Election Day,7016,1,977,239,24.46,186,43,9,0
Pct 7016,VBM,7016,1,977,354,36.23,270,66,19,0
Pct 7017,Election Day,7017,1,786,200,25.45,143,46,14,0
Pct 7017,VBM,7017,1,786,269,34.22,207,53,7,0
Pct 7018,Election Day,7018,1,992,195,19.66,140,46,10,0
Pct 7018,VBM,7018,1,992,477,48.08,349,102,21,1
Pct 7019,Election Day,7019,1,945,228,24.13,158,63,7,1
Pct 7019,VBM,7019,1,945,468,49.52,332,110,21,0
Pct 7021,Election Day,7021,1,993,266,26.79,194,62,11,0
Pct 7021,VBM,7021,1,993,365,36.76,255,87,15,0
Pct 7022,Election Day,7022,1,1032,271,26.26,183,58,21,0
Pct 7022,VBM,7022,1,1032,396,38.37,300,78,15,1
Pct 7023,Election Day,7023,1,938,255,27.19,184,50,18,0
Pct 7023,VBM,7023,1,938,416,44.35,279,119,11,1
Pct 7024,Election Day,7024,1,309,75,24.27,53,20,2,0
Pct 7024,VBM,7024,1,309,44,14.24,28,13,2,0
Pct 7025,Election Day,7025,1,505,129,25.54,79,40,10,0
Pct 7025,VBM,7025,1,505,137,27.13,101,26,8,0
Pct 7026,Election Day,7026,1,1022,202,19.77,152,38,12,0
Pct 7026,VBM,7026,1,1022,498,48.73,391,80,15,0
Pct 7027,Election Day,7027,1,879,244,27.76,177,53,11,0
Pct 7027,VBM,7027,1,879,333,37.88,238,79,13,0
Pct 7028,Election Day,7028,1,900,267,29.67,197,60,10,0
Pct 7028,VBM,7028,1,900,277,30.78,211,52,12,0
Pct 7029,Election Day,7029,1,924,252,27.27,171,57,24,0
Pct 7029,VBM,7029,1,924,273,29.55,193,70,7,0
Pct 7030,Election Day,7030,1,787,162,20.58,123,33,7,0
Pct 7030,VBM,7030,1,787,396,50.32,320,54,19,0
Pct 7031,Election Day,7031,1,511,97,18.98,74,15,9,0
Pct 7031,VBM,7031,1,511,295,57.73,235,40,14,0
Pct 7032,Election Day,7032,1,938,227,24.20,155,60,11,0
Pct 7032,VBM,7032,1,938,362,38.59,262,85,9,2
Pct 7033,Election Day,7033,1,814,247,30.34,176,53,17,0
Pct 7033,VBM,7033,1,814,299,36.73,206,80,13,0
Pct 7034,Election Day,7034,1,954,264,27.67,166,81,13,1
Pct 7034,VBM,7034,1,954,251,26.31,193,47,11,0
Pct 7035,Election Day,7035,1,476,141,29.62,99,38,4,0
Pct 7035,VBM,7035,1,476,200,42.02,150,43,6,0
Pct 7036,Election Day,7036,1,967,175,18.10,119,39,16,1
Pct 7036,VBM,7036,1,967,421,43.54,325,79,17,0
Pct 7037,Election Day,7037,1,840,221,26.31,136,66,20,1
Pct 7037,VBM,7037,1,840,158,18.81,95,55,5,0
Pct 7038,Election Day,7038,1,960,209,21.77,143,53,13,0
Pct 7038,VBM,7038,1,960,386,40.21,281,83,20,0
Pct 7039,Election Day,7039,1,831,246,29.60,178,55,14,0
Pct 7039,VBM,7039,1,831,379,45.61,274,91,13,0
Pct 7041 MB,Election Day,7041,1,62,6,9.68,4,1,2,0
Pct 7041 MB,VBM,7041,1,62,36,58.06,20,15,1,0
Pct 7042,Election Day,7042,1,697,145,20.80,104,35,6,0
Pct 7042,VBM,7042,1,697,369,52.94,275,77,15,0
Pct 7043,Election Day,7043,1,990,208,21.01,145,54,9,0
Pct 7043,VBM,7043,1,990,432,43.64,336,79,12,0
Pct 7044,Election Day,7044,1,867,234,26.99,166,58,10,0
Pct 7044,VBM,7044,1,867,181,20.88,122,54,6,0
Pct 7045,Election Day,7045,1,803,205,25.53,164,32,8,0
Pct 7045,VBM,7045,1,803,326,40.60,252,64,10,0
Pct 7046,Election Day,7046,1,435,110,25.29,79,26,3,0
Pct 7046,VBM,7046,1,435,209,48.05,151,54,2,0
Pct 7047,Election Day,7047,1,858,178,20.75,128,39,10,0
Pct 7047,VBM,7047,1,858,424,49.42,312,94,13,0
Pct 7048,Election Day,7048,1,877,196,22.35,128,60,8,0
Pct 7048,VBM,7048,1,877,322,36.72,237,62,19,0
Pct 7049,Election Day,7049,1,829,219,26.42,156,49,14,0
Pct 7049,VBM,7049,1,829,315,38.00,225,70,15,1
Pct 7051,Election Day,7051,1,909,160,17.60,108,35,17,0
Pct 7051,VBM,7051,1,909,452,49.72,328,104,15,0
Pct 7052,Election Day,7052,1,894,214,23.94,156,43,15,0
Pct 7052,VBM,7052,1,894,461,51.57,344,93,21,0
Pct 7053,Election Day,7053,1,552,105,19.02,90,12,2,0
Pct 7053,VBM,7053,1,552,357,64.67,269,65,15,1
Pct 7054,Election Day,7054,1,1068,318,29.78,223,80,14,0
Pct 7054,VBM,7054,1,1068,365,34.18,261,88,14,0
Pct 7101 MB,Election Day,7101,1,150,3,2.00,3,0,0,0
Pct 7101 MB,VBM,7101,1,150,123,82.00,109,10,3,0
Pct 7201,Election Day,7201,1,983,268,27.26,228,34,6,0
Pct 7201,VBM,7201,1,983,600,61.04,477,96,13,1
Pct 7202,Election Day,7202,1,885,278,31.41,218,55,5,0
Pct 7202,VBM,7202,1,885,474,53.56,379,74,11,0
Pct 7203,Election Day,7203,1,950,341,35.89,263,61,9,0
Pct 7203,VBM,7203,1,950,499,52.53,400,74,16,0
Pct 7204,Election Day,7204,1,933,276,29.58,225,44,7,0
Pct 7204,VBM,7204,1,933,557,59.70,451,77,19,1
Pct 7205,Election Day,7205,1,903,292,32.34,225,62,5,0
Pct 7205,VBM,7205,1,903,523,57.92,411,94,13,0
Pct 7206,Election Day,7206,1,390,137,35.13,110,22,5,0
Pct 7206,VBM,7206,1,390,203,52.05,172,27,4,0
Pct 7207,Election Day,7207,1,712,184,25.84,148,27,10,0
Pct 7207,VBM,7207,1,712,411,57.72,332,59,12,0
Pct 7208,Election Day,7208,1,635,155,24.41,123,25,6,0
Pct 7208,VBM,7208,1,635,384,60.47,297,67,13,0
Pct 7209,Election Day,7209,1,563,84,14.92,63,17,4,0
Pct 7209,VBM,7209,1,563,407,72.29,313,73,15,1
Pct 7301,Election Day,7301,1,1080,258,23.89,187,56,18,1
Pct 7301,VBM,7301,1,1080,555,51.39,414,104,27,1
Pct 7302,Election Day,7302,1,862,224,25.99,173,39,13,0
Pct 7302,VBM,7302,1,862,508,58.93,408,81,14,1
Pct 7303,Election Day,7303,1,1032,313,30.33,250,54,12,0
Pct 7303,VBM,7303,1,1032,538,52.13,435,85,14,0
Pct 7304,Election Day,7304,1,993,327,32.93,270,50,7,0
Pct 7304,VBM,7304,1,993,501,50.45,407,73,19,0
Pct 7305,Election Day,7305,1,906,272,30.02,211,54,6,0
Pct 7305,VBM,7305,1,906,500,55.19,378,91,17,0
Pct 7306,Election Day,7306,1,1076,351,32.62,271,52,18,0
Pct 7306,VBM,7306,1,1076,531,49.35,402,91,22,0
Pct 7307,Election Day,7307,1,826,267,32.32,209,46,13,0
Pct 7307,VBM,7307,1,826,407,49.27,328,56,12,0
Pct 7308,Election Day,7308,1,641,209,32.61,174,29,5,0
Pct 7308,VBM,7308,1,641,339,52.89,265,58,12,0
Pct 7309,Election Day,7309,1,897,295,32.89,241,46,11,0
Pct 7309,VBM,7309,1,897,469,52.29,382,62,14,0
Pct 7311,Election Day,7311,1,986,333,33.77,274,51,9,0
Pct 7311,VBM,7311,1,986,520,52.74,420,70,18,0
Pct 7312,Election Day,7312,1,874,229,26.20,176,45,9,0
Pct 7312,VBM,7312,1,874,539,61.67,425,92,15,0
Pct 7313,Election Day,7313,1,1001,261,26.07,192,55,13,0
Pct 7313,VBM,7313,1,1001,537,53.65,436,70,21,0
Pct 7314,Election Day,7314,1,833,164,19.69,116,31,18,0
Pct 7314,VBM,7314,1,833,347,41.66,243,53,39,1
Pct 7315,Election Day,7315,1,783,226,28.86,171,50,6,0
Pct 7315,VBM,7315,1,783,371,47.38,285,54,20,0
Pct 7316,Election Day,7316,1,893,220,24.64,146,56,15,1
Pct 7316,VBM,7316,1,893,441,49.38,327,82,31,0
Pct 7317,Election Day,7317,1,938,225,23.99,173,49,4,0
Pct 7317,VBM,7317,1,938,518,55.22,393,94,20,0
Pct 7318,Election Day,7318,1,788,252,31.98,198,40,10,0
Pct 7318,VBM,7318,1,788,437,55.46,340,70,21,0
Pct 7319,Election Day,7319,1,1123,330,29.39,255,66,10,0
Pct 7319,VBM,7319,1,1123,578,51.47,461,93,15,0
Pct 7321,Election Day,7321,1,683,179,26.21,138,37,6,0
Pct 7321,VBM,7321,1,683,314,45.97,226,68,12,0
Pct 7322,Election Day,7322,1,937,122,13.02,84,24,16,0
Pct 7322,VBM,7322,1,937,404,43.12,273,75,51,0
Pct 7323,Election Day,7323,1,888,277,31.19,210,57,10,0
Pct 7323,VBM,7323,1,888,450,50.68,373,58,8,0
Pct 7324,Election Day,7324,1,756,216,28.57,175,34,5,0
Pct 7324,VBM,7324,1,756,385,50.93,302,52,23,0
Pct 7325,Election Day,7325,1,973,282,28.98,216,48,15,0
Pct 7325,VBM,7325,1,973,510,52.42,388,86,27,0
Pct 7326,Election Day,7326,1,922,266,28.85,198,52,15,0
Pct 7326,VBM,7326,1,922,483,52.39,383,71,19,0
Pct 7327,Election Day,7327,1,762,95,12.47,71,16,8,0
Pct 7327,VBM,7327,1,762,339,44.49,254,48,36,0
Pct 7328,Election Day,7328,1,1024,115,11.23,76,28,13,0
Pct 7328,VBM,7328,1,1024,502,49.02,370,65,68,0
Pct 7329,Election Day,7329,1,607,120,19.77,90,26,5,0
Pct 7329,VBM,7329,1,607,334,55.02,250,63,17,0
Pct 7331,Election Day,7331,1,933,260,27.87,192,53,15,1
Pct 7331,VBM,7331,1,933,533,57.13,396,105,19,0
Pct 7332,Election Day,7332,1,889,274,30.82,198,66,9,0
Pct 7332,VBM,7332,1,889,444,49.94,333,93,11,0
Pct 7333,Election Day,7333,1,1101,324,29.43,257,57,9,0
Pct 7333,VBM,7333,1,1101,564,51.23,445,86,20,0
Pct 7334,Election Day,7334,1,963,248,25.75,188,49,10,0
Pct 7334,VBM,7334,1,963,526,54.62,411,80,26,0
Pct 7335,Election Day,7335,1,1002,306,30.54,246,45,15,0
Pct 7335,VBM,7335,1,1002,588,58.68,462,91,21,0
Pct 7336,Election Day,7336,1,1017,275,27.04,204,61,10,0
Pct 7336,VBM,7336,1,1017,608,59.78,457,116,26,0
Pct 7337,Election Day,7337,1,944,223,23.62,175,45,3,0
Pct 7337,VBM,7337,1,944,532,56.36,425,83,18,0
Pct 7338,Election Day,7338,1,1005,195,19.40,138,29,30,0
Pct 7338,VBM,7338,1,1005,500,49.75,372,78,42,0
Pct 7339,Election Day,7339,1,660,179,27.12,121,52,6,0
Pct 7339,VBM,7339,1,660,316,47.88,231,70,10,0
Pct 7341,Election Day,7341,1,974,289,29.67,203,59,20,1
Pct 7341,VBM,7341,1,974,476,48.87,378,80,14,0
Pct 7342,Election Day,7342,1,1034,380,36.75,270,94,17,0
Pct 7342,VBM,7342,1,1034,411,39.75,326,68,10,0
Pct 7343,Election Day,7343,1,746,267,35.79,196,60,11,0
Pct 7343,VBM,7343,1,746,351,47.05,263,68,16,0
Pct 7344,Election Day,7344,1,1143,352,30.80,275,56,21,0
Pct 7344,VBM,7344,1,1143,564,49.34,441,98,19,0
Pct 7345,Election Day,7345,1,1186,365,30.78,288,62,15,0
Pct 7345,VBM,7345,1,1186,526,44.35,404,96,16,0
Pct 7346,Election Day,7346,1,991,328,33.10,248,68,14,0
Pct 7346,VBM,7346,1,991,434,43.79,345,75,9,0
Pct 7347,Election Day,7347,1,1085,335,30.88,254,63,17,0
Pct 7347,VBM,7347,1,1085,506,46.64,392,82,20,0
Pct 7348,Election Day,7348,1,957,231,24.14,165,53,14,0
Pct 7348,VBM,7348,1,957,416,43.47,293,90,19,1
Pct 7349,Election Day,7349,1,1006,277,27.53,194,64,19,0
Pct 7349,VBM,7349,1,1006,494,49.11,364,98,21,0
Pct 7501,Election Day,7501,1,574,201,35.02,162,33,6,0
Pct 7501,VBM,7501,1,574,321,55.92,260,44,10,0
Pct 7502,Election Day,7502,1,808,240,29.70,194,44,3,0
Pct 7502,VBM,7502,1,808,454,56.19,350,86,12,0
Pct 7503,Election Day,7503,1,808,252,31.19,191,52,13,0
Pct 7503,VBM,7503,1,808,436,53.96,355,57,14,0
Pct 7504,Election Day,7504,1,503,158,31.41,111,21,26,0
Pct 7504,VBM,7504,1,503,262,52.09,206,36,8,2
Pct 7505,Election Day,7505,1,915,181,19.78,141,27,13,0
Pct 7505,VBM,7505,1,915,581,63.50,461,91,16,0
Pct 7506,Election Day,7506,1,1018,261,25.64,214,40,10,0
Pct 7506,VBM,7506,1,1018,537,52.75,407,90,23,0
Pct 7507,Election Day,7507,1,992,244,24.60,159,67,18,0
Pct 7507,VBM,7507,1,992,387,39.01,292,81,11,0
Pct 7508,Election Day,7508,1,735,150,20.41,110,34,6,0
Pct 7508,VBM,7508,1,735,456,62.04,363,74,17,1
Pct 7509/7511,Election Day,7509,1,1006,260,25.84,203,50,9,0
Pct 7509/7511,VBM,7509,1,1006,565,56.16,441,99,13,0
Pct 7512,Election Day,7512,1,638,168,26.33,129,32,7,0
Pct 7512,VBM,7512,1,638,325,50.94,253,55,14,0
Pct 7513,Election Day,7513,1,836,257,30.74,173,62,23,1
Pct 7513,VBM,7513,1,836,344,41.15,256,71,13,0
Pct 7514,Election Day,7514,1,886,186,20.99,121,43,24,1
Pct 7514,VBM,7514,1,886,358,40.41,258,83,13,0
Pct 7515,Election Day,7515,1,898,262,29.18,187,63,13,0
Pct 7515,VBM,7515,1,898,448,49.89,339,92,12,0
Pct 7516,Election Day,7516,1,907,201,22.16,145,44,12,0
Pct 7516,VBM,7516,1,907,558,61.52,421,107,24,0
Pct 7517,Election Day,7517,1,956,354,37.03,280,63,11,0
Pct 7517,VBM,7517,1,956,472,49.37,391,60,12,0
Pct 7518,Election Day,7518,1,993,356,35.85,299,49,10,0
Pct 7518,VBM,7518,1,993,502,50.55,428,50,17,0
Pct 7519,Election Day,7519,1,802,283,35.29,225,49,9,0
Pct 7519,VBM,7519,1,802,393,49.00,326,48,7,0
Pct 7521,Election Day,7521,1,854,321,37.59,267,44,12,0
Pct 7521,VBM,7521,1,854,405,47.42,333,55,5,0
Pct 7522,Election Day,7522,1,848,307,36.20,245,55,5,0
Pct 7522,VBM,7522,1,848,435,51.30,357,60,13,1
Pct 7523,Election Day,7523,1,821,288,35.08,241,42,5,0
Pct 7523,VBM,7523,1,821,401,48.84,344,49,5,0
Pct 7524,Election Day,7524,1,728,228,31.32,180,43,6,0
Pct 7524,VBM,7524,1,728,304,41.76,238,56,5,0
Pct 7525,Election Day,7525,1,870,236,27.13,184,47,7,0
Pct 7525,VBM,7525,1,870,400,45.98,307,67,15,0
Pct 7526,Election Day,7526,1,999,280,28.03,220,52,8,0
Pct 7526,VBM,7526,1,999,578,57.86,475,69,25,0
Pct 7527/7528,Election Day,7527,1,773,258,33.38,200,44,12,0
Pct 7527/7528,VBM,7527,1,773,366,47.35,298,49,11,0
Pct 7529,Election Day,7529,1,992,318,32.06,264,45,11,0
Pct 7529,VBM,7529,1,992,542,54.64,452,68,15,0
Pct 7531,Election Day,7531,1,954,301,31.55,252,40,10,1
Pct 7531,VBM,7531,1,954,504,52.83,418,63,16,0
Pct 7532,Election Day,7532,1,886,280,31.60,212,55,13,0
Pct 7532,VBM,7532,1,886,461,52.03,376,70,14,0
Pct 7533,Election Day,7533,1,1025,428,41.76,358,66,6,0
Pct 7533,VBM,7533,1,1025,482,47.02,393,64,10,0
Pct 7534,Election Day,7534,1,967,337,34.85,267,62,8,0
Pct 7534,VBM,7534,1,967,438,45.29,361,65,7,0
Pct 7535,Election Day,7535,1,807,296,36.68,244,46,5,0
Pct 7535,VBM,7535,1,807,415,51.43,333,68,8,0
Pct 7536,Election Day,7536,1,895,295,32.96,237,50,9,0
Pct 7536,VBM,7536,1,895,480,53.63,400,57,14,0
Pct 7537,Election Day,7537,1,783,294,37.55,232,54,7,0
Pct 7537,VBM,7537,1,783,370,47.25,308,42,13,0
Pct 7538,Election Day,7538,1,831,291,35.02,244,39,7,0
Pct 7538,VBM,7538,1,831,445,53.55,384,47,8,0
Pct 7539,Election Day,7539,1,978,363,37.12,308,52,3,0
Pct 7539,VBM,7539,1,978,458,46.83,389,58,9,0
Pct 7541,Election Day,7541,1,865,271,31.33,218,51,2,0
Pct 7541,VBM,7541,1,865,457,52.83,379,60,13,0
Pct 7542,Election Day,7542,1,906,291,32.12,233,51,7,1
Pct 7542,VBM,7542,1,906,465,51.32,395,58,9,0
Pct 7543,Election Day,7543,1,993,267,26.89,218,37,12,0
Pct 7543,VBM,7543,1,993,539,54.28,444,74,15,1
Pct 7544,Election Day,7544,1,962,295,30.67,236,46,12,1
Pct 7544,VBM,7544,1,962,526,54.68,438,71,13,0
Pct 7545,Election Day,7545,1,970,276,28.45,213,48,15,0
Pct 7545,VBM,7545,1,970,557,57.42,439,89,21,0
Pct 7546,Election Day,7546,1,935,365,39.04,297,50,14,1
Pct 7546,VBM,7546,1,935,452,48.34,376,60,8,0
Pct 7547,Election Day,7547,1,1057,335,31.69,279,44,11,0
Pct 7547,VBM,7547,1,1057,502,47.49,422,50,22,0
Pct 7548,Election Day,7548,1,1135,338,29.78,278,43,17,0
Pct 7548,VBM,7548,1,1135,556,48.99,472,68,10,0
Pct 7549,Election Day,7549,1,854,276,32.32,228,36,11,0
Pct 7549,VBM,7549,1,854,458,53.63,379,61,13,0
Pct 7551,Election Day,7551,1,762,252,33.07,197,43,12,0
Pct 7551,VBM,7551,1,762,417,54.72,359,44,10,0
Pct 7552,Election Day,7552,1,756,256,33.86,225,27,4,0
Pct 7552,VBM,7552,1,756,422,55.82,364,38,11,0
Pct 7553 MB,Election Day,7553,1,187,5,2.67,5,0,0,0
Pct 7553 MB,VBM,7553,1,187,163,87.17,142,16,4,0
Pct 7554,Election Day,7554,1,859,279,32.48,217,53,8,0
Pct 7554,VBM,7554,1,859,490,57.04,408,60,11,0
Pct 7555,Election Day,7555,1,893,298,33.37,254,39,4,0
Pct 7555,VBM,7555,1,893,548,61.37,460,63,18,0
Pct 7556/7557,Election Day,7556,1,1008,315,31.25,260,47,8,0
Pct 7556/7557,VBM,7556,1,1008,591,58.63,507,67,8,1
Pct 7601,Election Day,7601,1,929,223,24.00,150,55,20,0
Pct 7601,VBM,7601,1,929,365,39.29,263,77,16,1
Pct 7602,Election Day,7602,1,962,267,27.75,181,66,19,0
Pct 7602,VBM,7602,1,962,422,43.87,286,122,12,0
Pct 7603,Election Day,7603,1,888,286,32.21,204,74,9,0
Pct 7603,VBM,7603,1,888,404,45.50,311,80,10,0
Pct 7604,Election Day,7604,1,989,284,28.72,176,87,20,0
Pct 7604,VBM,7604,1,989,393,39.74,286,91,11,0
Pct 7605,Election Day,7605,1,771,191,24.77,97,76,18,0
Pct 7605,VBM,7605,1,771,237,30.74,156,69,12,0
Pct 7606,Election Day,7606,1,992,247,24.90,157,72,19,0
Pct 7606,VBM,7606,1,992,393,39.62,282,90,16,0
Pct 7607,Election Day,7607,1,1055,272,25.78,174,76,22,0
Pct 7607,VBM,7607,1,1055,438,41.52,305,106,20,0
Pct 7608,Election Day,7608,1,456,89,19.52,47,29,12,0
Pct 7608,VBM,7608,1,456,155,33.99,98,41,16,0
Pct 7609,Election Day,7609,1,1051,153,14.56,87,52,15,0
Pct 7609,VBM,7609,1,1051,398,37.87,277,84,32,0
Pct 7611,Election Day,7611,1,898,155,17.26,86,49,20,0
Pct 7611,VBM,7611,1,898,324,36.08,196,93,31,0
Pct 7612,Election Day,7612,1,668,120,17.96,77,29,13,0
Pct 7612,VBM,7612,1,668,298,44.61,228,53,14,0
Pct 7613,Election Day,7613,1,1015,225,22.17,143,65,16,0
Pct 7613,VBM,7613,1,1015,392,38.62,258,110,18,1
