PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 7043,Election Day,7043,1,990,208,21.01,159,34,15,0
Pct 7043,VBM,7043,1,990,432,43.64,346,60,21,0
Pct 7044,Election Day,7044,1,867,234,26.99,181,37,16,0
Pct 7044,VBM,7044,1,867,181,20.88,135,38,9,0
Pct 7045,Election Day,7045,1,803,205,25.53,144,40,20,0
Pct 7045,VBM,7045,1,803,326,40.60,220,91,15,0
Pct 7046,Election Day,7046,1,435,110,25.29,76,26,6,0
Pct 7046,VBM,7046,1,435,209,48.05,150,46,11,0
Pct 7047,Election Day,7047,1,858,178,20.75,125,40,12,0
Pct 7047,VBM,7047,1,858,424,49.42,305,94,20,0
Pct 7048,Election Day,7048,1,877,196,22.35,132,46,18,0
Pct 7048,VBM,7048,1,877,322,36.72,236,52,30,0
Pct 7049,Election Day,7049,1,829,219,26.42,145,51,22,1
Pct 7049,VBM,7049,1,829,315,38.00,211,79,21,0
Pct 7051,Election Day,7051,1,909,160,17.60,111,30,19,0
Pct 7051,VBM,7051,1,909,452,49.72,312,97,38,0
Pct 7052,Election Day,7052,1,894,214,23.94,144,46,24,0
Pct 7052,VBM,7052,1,894,461,51.57,322,108,28,0
Pct 7053,Election Day,7053,1,552,105,19.02,61,33,10,0
Pct 7053,VBM,7053,1,552,357,64.67,214,118,18,0
Pct 7054,Election Day,7054,1,1068,318,29.78,259,37,21,0
Pct 7054,VBM,7054,1,1068,365,34.18,279,62,22,0
Pct 7101 MB,Election Day,7101,1,150,3,2.00,2,1,0,0
Pct 7101 MB,VBM,7101,1,150,123,82.00,100,19,3,0
Pct 7201,Election Day,7201,1,983,268,27.26,161,89,18,0
Pct 7201,VBM,7201,1,983,600,61.04,335,213,38,1
Pct 7202,Election Day,7202,1,885,278,31.41,146,116,16,0
Pct 7202,VBM,7202,1,885,474,53.56,240,192,31,1
Pct 7203,Election Day,7203,1,950,341,35.89,170,128,35,0
Pct 7203,VBM,7203,1,950,499,52.53,292,165,33,0
Pct 7204,Election Day,7204,1,933,276,29.58,160,99,17,0
Pct 7204,VBM,7204,1,933,557,59.70,317,194,36,1
Pct 7205,Election Day,7205,1,903,292,32.34,166,110,16,0
Pct 7205,VBM,7205,1,903,523,57.92,285,208,24,1
Pct 7206,Election Day,7206,1,390,137,35.13,92,37,8,0
Pct 7206,VBM,7206,1,390,203,52.05,116,80,7,0
Pct 7207,Election Day,7207,1,712,184,25.84,113,44,27,1
Pct 7207,VBM,7207,1,712,411,57.72,246,122,35,0
Pct 7208,Election Day,7208,1,635,155,24.41,103,39,12,0
Pct 7208,VBM,7208,1,635,384,60.47,234,109,34,0
Pct 7209,Election Day,7209,1,563,84,14.92,51,25,8,0
Pct 7209,VBM,7209,1,563,407,72.29,261,123,18,0
Pct 7301,Election Day,7301,1,1080,258,23.89,172,66,24,0
Pct 7301,VBM,7301,1,1080,555,51.39,371,128,46,1
Pct 7302,Election Day,7302,1,862,224,25.99,122,84,19,0
Pct 7302,VBM,7302,1,862,508,58.93,315,161,27,1
Pct 7303,Election Day,7303,1,1032,313,30.33,203,86,26,1
Pct 7303,VBM,7303,1,1032,538,52.13,336,162,36,0
Pct 7304,Election Day,7304,1,993,327,32.93,197,100,28,2
Pct 7304,VBM,7304,1,993,501,50.45,293,168,38,0
Pct 7305,Election Day,7305,1,906,272,30.02,157,91,23,0
Pct 7305,VBM,7305,1,906,500,55.19,271,187,28,0
Pct 7306,Election Day,7306,1,1076,351,32.62,220,91,30,0
Pct 7306,VBM,7306,1,1076,531,49.35,307,169,39,0
Pct 7307,Election Day,7307,1,826,267,32.32,168,75,25,0
Pct 7307,VBM,7307,1,826,407,49.27,250,117,29,0
Pct 7308,Election Day,7308,1,641,209,32.61,131,62,15,0
Pct 7308,VBM,7308,1,641,339,52.89,202,114,19,0
Pct 7309,Election Day,7309,1,897,295,32.89,194,74,30,0
Pct 7309,VBM,7309,1,897,469,52.29,287,148,23,0
Pct 7311,Election Day,7311,1,986,333,33.77,180,125,29,0
Pct 7311,VBM,7311,1,986,520,52.74,312,157,39,0
Pct 7312,Election Day,7312,1,874,229,26.20,121,90,17,2
Pct 7312,VBM,7312,1,874,539,61.67,272,224,34,2
Pct 7313,Election Day,7313,1,1001,261,26.07,164,72,24,0
Pct 7313,VBM,7313,1,1001,537,53.65,338,146,43,0
Pct 7314,Election Day,7314,1,833,164,19.69,100,40,25,0
Pct 7314,VBM,7314,1,833,347,41.66,247,52,36,1
Pct 7315,Election Day,7315,1,783,226,28.86,148,58,21,0
Pct 7315,VBM,7315,1,783,371,47.38,243,80,36,0
Pct 7316,Election Day,7316,1,893,220,24.64,148,45,25,0
Pct 7316,VBM,7316,1,893,441,49.38,291,100,49,0
Pct 7317,Election Day,7317,1,938,225,23.99,141,74,11,0
Pct 7317,VBM,7317,1,938,518,55.22,312,157,38,0
Pct 7318,Election Day,7318,1,788,252,31.98,136,85,27,0
Pct 7318,VBM,7318,1,788,437,55.46,273,115,43,0
Pct 7319,Election Day,7319,1,1123,330,29.39,197,108,26,0
Pct 7319,VBM,7319,1,1123,578,51.47,329,197,43,0
Pct 7321,Election Day,7321,1,683,179,26.21,111,51,19,0
Pct 7321,VBM,7321,1,683,314,45.97,190,90,26,0
Pct 7322,Election Day,7322,1,937,122,13.02,75,28,21,0
Pct 7322,VBM,7322,1,937,404,43.12,267,70,62,0
Pct 7323,Election Day,7323,1,888,277,31.19,172,86,19,0
Pct 7323,VBM,7323,1,888,450,50.68,298,112,29,0
Pct 7324,Election Day,7324,1,756,216,28.57,135,59,20,0
Pct 7324,VBM,7324,1,756,385,50.93,236,105,36,0
Pct 7325,Election Day,7325,1,973,282,28.98,181,71,27,0
Pct 7325,VBM,7325,1,973,510,52.42,337,128,35,1
Pct 7326,Election Day,7326,1,922,266,28.85,158,81,26,0
Pct 7326,VBM,7326,1,922,483,52.39,331,107,34,1
Pct 7327,Election Day,7327,1,762,95,12.47,58,24,13,0
Pct 7327,VBM,7327,1,762,339,44.49,223,66,49,0
Pct 7328,Election Day,7328,1,1024,115,11.23,73,23,21,0
Pct 7328,VBM,7328,1,1024,502,49.02,338,73,91,1
Pct 7329,Election Day,7329,1,607,120,19.77,63,49,9,0
Pct 7329,VBM,7329,1,607,334,55.02,180,117,33,0
Pct 7331,Election Day,7331,1,933,260,27.87,125,113,23,0
Pct 7331,VBM,7331,1,933,533,57.13,286,198,36,0
Pct 7332,Election Day,7332,1,889,274,30.82,192,56,25,0
Pct 7332,VBM,7332,1,889,444,49.94,313,103,20,1
Pct 7333,Election Day,7333,1,1101,324,29.43,201,95,26,1
Pct 7333,VBM,7333,1,1101,564,51.23,348,154,49,0
Pct 7334,Election Day,7334,1,963,248,25.75,180,52,15,0
Pct 7334,VBM,7334,1,963,526,54.62,353,109,55,0
Pct 7335,Election Day,7335,1,1002,306,30.54,202,74,30,0
Pct 7335,VBM,7335,1,1002,588,58.68,350,185,39,0
Pct 7336,Election Day,7336,1,1017,275,27.04,172,84,19,0
Pct 7336,VBM,7336,1,1017,608,59.78,357,199,42,1
Pct 7337,Election Day,7337,1,944,223,23.62,136,71,16,0
Pct 7337,VBM,7337,1,944,532,56.36,308,186,32,0
Pct 7338,Election Day,7338,1,1005,195,19.40,119,47,31,0
Pct 7338,VBM,7338,1,1005,500,49.75,300,134,58,0
Pct 7339,Election Day,7339,1,660,179,27.12,123,43,13,0
Pct 7339,VBM,7339,1,660,316,47.88,215,74,22,0
Pct 7341,Election Day,7341,1,974,289,29.67,195,59,28,1
Pct 7341,VBM,7341,1,974,476,48.87,338,102,30,2
Pct 7342,Election Day,7342,1,1034,380,36.75,275,74,32,0
Pct 7342,VBM,7342,1,1034,411,39.75,277,106,20,1
Pct 7343,Election Day,7343,1,746,267,35.79,200,41,26,0
Pct 7343,VBM,7343,1,746,351,47.05,261,59,27,0
Pct 7344,Election Day,7344,1,1143,352,30.80,227,91,34,0
Pct 7344,VBM,7344,1,1143,564,49.34,387,133,37,1
Pct 7345,Election Day,7345,1,1186,365,30.78,260,67,38,0
Pct 7345,VBM,7345,1,1186,526,44.35,364,111,41,0
Pct 7346,Election Day,7346,1,991,328,33.10,258,47,25,0
Pct 7346,VBM,7346,1,991,434,43.79,329,72,28,0
Pct 7347,Election Day,7347,1,1085,335,30.88,251,55,27,1
Pct 7347,VBM,7347,1,1085,506,46.64,368,88,38,0
Pct 7348,Election Day,7348,1,957,231,24.14,156,49,27,0
Pct 7348,VBM,7348,1,957,416,43.47,286,80,37,0
Pct 7349,Election Day,7349,1,1006,277,27.53,176,75,26,0
Pct 7349,VBM,7349,1,1006,494,49.11,318,127,38,0
Pct 7501,Election Day,7501,1,574,201,35.02,121,64,16,0
Pct 7501,VBM,7501,1,574,321,55.92,161,130,23,0
Pct 7502,Election Day,7502,1,808,240,29.70,140,85,16,0
Pct 7502,VBM,7502,1,808,454,56.19,271,146,31,0
Pct 7503,Election Day,7503,1,808,252,31.19,172,62,22,0
Pct 7503,VBM,7503,1,808,436,53.96,274,123,29,0
Pct 7504,Election Day,7504,1,503,158,31.41,102,25,31,0
Pct 7504,VBM,7504,1,503,262,52.09,186,51,14,1
Pct 7505,Election Day,7505,1,915,181,19.78,124,38,19,0
Pct 7505,VBM,7505,1,915,581,63.50,408,121,39,0
Pct 7506,Election Day,7506,1,1018,261,25.64,187,60,17,0
Pct 7506,VBM,7506,1,1018,537,52.75,368,121,30,1
Pct 7507,Election Day,7507,1,992,244,24.60,179,48,17,0
Pct 7507,VBM,7507,1,992,387,39.01,308,60,16,0
Pct 7508,Election Day,7508,1,735,150,20.41,103,32,15,0
Pct 7508,VBM,7508,1,735,456,62.04,331,91,32,1
Pct 7509/7511,Election Day,7509,1,1006,260,25.84,191,58,13,0
Pct 7509/7511,VBM,7509,1,1006,565,56.16,404,118,31,0
Pct 7512,Election Day,7512,1,638,168,26.33,103,50,15,0
Pct 7512,VBM,7512,1,638,325,50.94,227,74,21,0
Pct 7513,Election Day,7513,1,836,257,30.74,180,38,41,0
Pct 7513,VBM,7513,1,836,344,41.15,258,59,23,0
Pct 7514,Election Day,7514,1,886,186,20.99,141,21,24,3
Pct 7514,VBM,7514,1,886,358,40.41,286,50,18,0
Pct 7515,Election Day,7515,1,898,262,29.18,191,51,21,0
Pct 7515,VBM,7515,1,898,448,49.89,318,98,26,1
Pct 7516,Election Day,7516,1,907,201,22.16,138,49,13,1
Pct 7516,VBM,7516,1,907,558,61.52,398,110,44,0
Pct 7517,Election Day,7517,1,956,354,37.03,265,70,19,0
Pct 7517,VBM,7517,1,956,472,49.37,351,96,16,0
Pct 7518,Election Day,7518,1,993,356,35.85,273,63,22,0
Pct 7518,VBM,7518,1,993,502,50.55,370,101,23,1
Pct 7519,Election Day,7519,1,802,283,35.29,221,44,18,0
Pct 7519,VBM,7519,1,802,393,49.00,283,75,23,0
Pct 7521,Election Day,7521,1,854,321,37.59,251,54,18,0
Pct 7521,VBM,7521,1,854,405,47.42,298,76,19,0
Pct 7522,Election Day,7522,1,848,307,36.20,235,54,16,0
Pct 7522,VBM,7522,1,848,435,51.30,335,72,24,0
Pct 7523,Election Day,7523,1,821,288,35.08,239,33,15,1
Pct 7523,VBM,7523,1,821,401,48.84,302,77,19,0
Pct 7524,Election Day,7524,1,728,228,31.32,176,42,11,0
Pct 7524,VBM,7524,1,728,304,41.76,212,67,20,0
Pct 7525,Election Day,7525,1,870,236,27.13,176,49,13,0
Pct 7525,VBM,7525,1,870,400,45.98,301,61,26,1
Pct 7526,Election Day,7526,1,999,280,28.03,200,62,18,0
Pct 7526,VBM,7526,1,999,578,57.86,417,109,43,0
Pct 7527/7528,Election Day,7527,1,773,258,33.38,196,39,21,0
Pct 7527/7528,VBM,7527,1,773,366,47.35,263,76,16,3
Pct 7529,Election Day,7529,1,992,318,32.06,253,46,21,0
Pct 7529,VBM,7529,1,992,542,54.64,421,90,23,1
Pct 7531,Election Day,7531,1,954,301,31.55,221,64,18,0
Pct 7531,VBM,7531,1,954,504,52.83,383,90,24,0
Pct 7532,Election Day,7532,1,886,280,31.60,195,64,20,1
Pct 7532,VBM,7532,1,886,461,52.03,316,118,26,0
Pct 7533,Election Day,7533,1,1025,428,41.76,345,67,18,0
Pct 7533,VBM,7533,1,1025,482,47.02,359,81,27,0
Pct 7534,Election Day,7534,1,967,337,34.85,259,62,16,0
Pct 7534,VBM,7534,1,967,438,45.29,331,84,18,0
Pct 7535,Election Day,7535,1,807,296,36.68,240,48,7,0
Pct 7535,VBM,7535,1,807,415,51.43,308,79,22,0
Pct 7536,Election Day,7536,1,895,295,32.96,235,51,10,0
Pct 7536,VBM,7536,1,895,480,53.63,350,100,21,0
Pct 7537,Election Day,7537,1,783,294,37.55,224,58,11,0
Pct 7537,VBM,7537,1,783,370,47.25,271,73,19,0
Pct 7538,Election Day,7538,1,831,291,35.02,236,40,14,0
Pct 7538,VBM,7538,1,831,445,53.55,337,75,27,0
Pct 7539,Election Day,7539,1,978,363,37.12,304,48,11,0
Pct 7539,VBM,7539,1,978,458,46.83,342,98,16,0
Pct 7541,Election Day,7541,1,865,271,31.33,221,36,14,0
Pct 7541,VBM,7541,1,865,457,52.83,341,90,21,0
Pct 7542,Election Day,7542,1,906,291,32.12,240,43,8,1
Pct 7542,VBM,7542,1,906,465,51.32,387,59,16,0
Pct 7543,Election Day,7543,1,993,267,26.89,216,33,18,0
Pct 7543,VBM,7543,1,993,539,54.28,411,89,34,0
Pct 7544,Election Day,7544,1,962,295,30.67,225,51,19,0
Pct 7544,VBM,7544,1,962,526,54.68,401,95,26,0
Pct 7545,Election Day,7545,1,970,276,28.45,205,51,20,0
Pct 7545,VBM,7545,1,970,557,57.42,396,112,39,2
Pct 7546,Election Day,7546,1,935,365,39.04,286,54,22,0
Pct 7546,VBM,7546,1,935,452,48.34,329,98,17,0
Pct 7547,Election Day,7547,1,1057,335,31.69,264,44,25,1
Pct 7547,VBM,7547,1,1057,502,47.49,372,86,36,0
Pct 7548,Election Day,7548,1,1135,338,29.78,258,59,21,0
Pct 7548,VBM,7548,1,1135,556,48.99,397,131,22,0
Pct 7549,Election Day,7549,1,854,276,32.32,203,46,26,0
Pct 7549,VBM,7549,1,854,458,53.63,336,89,28,0
Pct 7551,Election Day,7551,1,762,252,33.07,184,50,18,0
Pct 7551,VBM,7551,1,762,417,54.72,318,75,20,0
Pct 7552,Election Day,7552,1,756,256,33.86,192,56,8,0
Pct 7552,VBM,7552,1,756,422,55.82,293,97,22,1
Pct 7553 MB,Election Day,7553,1,187,5,2.67,3,2,0,0
Pct 7553 MB,VBM,7553,1,187,163,87.17,120,34,8,0
Pct 7554,Election Day,7554,1,859,279,32.48,194,66,18,0
Pct 7554,VBM,7554,1,859,490,57.04,347,114,17,1
Pct 7555,Election Day,7555,1,893,298,33.37,223,66,8,0
Pct 7555,VBM,7555,1,893,548,61.37,349,149,43,0
Pct 7556/7557,Election Day,7556,1,1008,315,31.25,205,94,16,0
Pct 7556/7557,VBM,7556,1,1008,591,58.63,396,165,21,1
Pct 7601,Election Day,7601,1,929,223,24.00,169,29,27,0
Pct 7601,VBM,7601,1,929,365,39.29,277,55,25,0
Pct 7602,Election Day,7602,1,962,267,27.75,198,32,36,0
Pct 7602,VBM,7602,1,962,422,43.87,337,63,20,0
Pct 7603,Election Day,7603,1,888,286,32.21,222,48,17,0
Pct 7603,VBM,7603,1,888,404,45.50,320,60,21,0
Pct 7604,Election Day,7604,1,989,284,28.72,199,54,29,1
Pct 7604,VBM,7604,1,989,393,39.74,301,69,18,0
Pct 7605,Election Day,7605,1,771,191,24.77,133,37,21,0
Pct 7605,VBM,7605,1,771,237,30.74,191,27,19,0
Pct 7606,Election Day,7606,1,992,247,24.90,178,40,30,0
Pct 7606,VBM,7606,1,992,393,39.62,293,67,28,0
Pct 7607,Election Day,7607,1,1055,272,25.78,199,42,31,0
Pct 7607,VBM,7607,1,1055,438,41.52,339,64,28,0
Pct 7608,Election Day,7608,1,456,89,19.52,60,11,17,0
Pct 7608,VBM,7608,1,456,155,33.99,120,21,14,0
Pct 7609,Election Day,7609,1,1051,153,14.56,115,18,21,0
Pct 7609,VBM,7609,1,1051,398,37.87,285,68,39,1
Pct 7611,Election Day,7611,1,898,155,17.26,102,25,28,0
Pct 7611,VBM,7611,1,898,324,36.08,243,35,42,0
Pct 7612,Election Day,7612,1,668,120,17.96,86,18,15,0
Pct 7612,VBM,7612,1,668,298,44.61,205,66,24,0
Pct 7613,Election Day,7613,1,1015,225,22.17,159,37,27,1
Pct 7613,VBM,7613,1,1015,392,38.62,314,48,25,0
