PrecinctName,ReportingType,PrecinctID,Precincts,Registration,Ballots Cast,Turnout (%),Yes,No,Under Vote,Over Vote
Pct 7031,Election Day,7031,1,511,97,18.98,62,30,5,0
Pct 7031,VBM,7031,1,511,295,57.73,165,110,14,0
Pct 7032,Election Day,7032,1,938,227,24.20,154,60,10,0
Pct 7032,VBM,7032,1,938,362,38.59,192,150,14,2
Pct 7033,Election Day,7033,1,814,247,30.34,151,80,16,0
Pct 7033,VBM,7033,1,814,299,36.73,191,92,17,0
Pct 7034,Election Day,7034,1,954,264,27.67,193,53,16,0
Pct 7034,VBM,7034,1,954,251,26.31,174,72,7,0
Pct 7035,Election Day,7035,1,476,141,29.62,108,28,5,0
Pct 7035,VBM,7035,1,476,200,42.02,125,66,8,0
Pct 7036,Election Day,7036,1,967,175,18.10,107,61,7,0
Pct 7036,VBM,7036,1,967,421,43.54,186,218,16,1
Pct 7037,Election Day,7037,1,840,221,26.31,167,43,13,0
Pct 7037,VBM,7037,1,840,158,18.81,103,50,2,0
Pct 7038,Election Day,7038,1,960,209,21.77,98,100,12,0
Pct 7038,VBM,7038,1,960,386,40.21,179,187,21,0
Pct 7039,Election Day,7039,1,831,246,29.60,136,101,9,0
Pct 7039,VBM,7039,1,831,379,45.61,198,163,17,0
Pct 7041 MB,Election Day,7041,1,62,6,9.68,4,2,1,0
Pct 7041 MB,VBM,7041,1,62,36,58.06,17,17,2,0
Pct 7042,Election Day,7042,1,697,145,20.80,75,64,6,0
Pct 7042,VBM,7042,1,697,369,52.94,236,120,11,0
Pct 7043,Election Day,7043,1,990,208,21.01,134,68,6,0
Pct 7043,VBM,7043,1,990,432,43.64,260,145,22,0
Pct 7044,Election Day,7044,1,867,234,26.99,165,63,6,0
Pct 7044,VBM,7044,1,867,181,20.88,106,67,8,0
Pct 7045,Election Day,7045,1,803,205,25.53,97,98,6,0
Pct 7045,VBM,7045,1,803,326,40.60,124,187,11,1
Pct 7046,Election Day,7046,1,435,110,25.29,74,31,4,0
Pct 7046,VBM,7046,1,435,209,48.05,117,89,2,0
Pct 7047,Election Day,7047,1,858,178,20.75,111,57,9,0
Pct 7047,VBM,7047,1,858,424,49.42,197,205,15,1
Pct 7048,Election Day,7048,1,877,196,22.35,115,69,13,0
Pct 7048,VBM,7048,1,877,322,36.72,140,154,22,1
Pct 7049,Election Day,7049,1,829,219,26.42,107,99,14,0
Pct 7049,VBM,7049,1,829,315,38.00,120,181,10,0
Pct 7051,Election Day,7051,1,909,160,17.60,91,54,16,0
Pct 7051,VBM,7051,1,909,452,49.72,190,247,9,0
Pct 7052,Election Day,7052,1,894,214,23.94,131,73,10,0
Pct 7052,VBM,7052,1,894,461,51.57,224,222,12,1
Pct 7053,Election Day,7053,1,552,105,19.02,64,34,4,0
Pct 7053,VBM,7053,1,552,357,64.67,228,110,10,0
Pct 7054,Election Day,7054,1,1068,318,29.78,221,87,9,1
Pct 7054,VBM,7054,1,1068,365,34.18,225,126,9,2
Pct 7101 MB,Election Day,7101,1,150,3,2.00,3,0,0,0
Pct 7101 MB,VBM,7101,1,150,123,82.00,111,10,1,0
Pct 7201,Election Day,7201,1,983,268,27.26,203,56,9,0
Pct 7201,VBM,7201,1,983,600,61.04,462,110,18,0
Pct 7202,Election Day,7202,1,885,278,31.41,214,61,3,0
Pct 7202,VBM,7202,1,885,474,53.56,341,110,13,0
Pct 7203,Election Day,7203,1,950,341,35.89,279,55,4,0
Pct 7203,VBM,7203,1,950,499,52.53,401,78,11,0
Pct 7204,Election Day,7204,1,933,276,29.58,219,53,3,1
Pct 7204,VBM,7204,1,933,557,59.70,414,118,15,0
Pct 7205,Election Day,7205,1,903,292,32.34,222,60,10,0
Pct 7205,VBM,7205,1,903,523,57.92,394,105,16,2
Pct 7206,Election Day,7206,1,390,137,35.13,114,17,6,0
Pct 7206,VBM,7206,1,390,203,52.05,169,31,2,1
Pct 7207,Election Day,7207,1,712,184,25.84,144,31,9,0
Pct 7207,VBM,7207,1,712,411,57.72,319,73,14,0
Pct 7208,Election Day,7208,1,635,155,24.41,120,30,4,0
Pct 7208,VBM,7208,1,635,384,60.47,271,75,28,1
Pct 7209,Election Day,7209,1,563,84,14.92,55,25,4,0
Pct 7209,VBM,7209,1,563,407,72.29,271,116,14,0
Pct 7301,Election Day,7301,1,1080,258,23.89,176,74,13,0
Pct 7301,VBM,7301,1,1080,555,51.39,365,155,30,0
Pct 7302,Election Day,7302,1,862,224,25.99,149,60,16,0
Pct 7302,VBM,7302,1,862,508,58.93,333,153,16,0
Pct 7303,Election Day,7303,1,1032,313,30.33,256,54,6,0
Pct 7303,VBM,7303,1,1032,538,52.13,378,133,23,0
Pct 7304,Election Day,7304,1,993,327,32.93,256,58,13,0
Pct 7304,VBM,7304,1,993,501,50.45,372,108,20,0
Pct 7305,Election Day,7305,1,906,272,30.02,222,44,5,0
Pct 7305,VBM,7305,1,906,500,55.19,385,90,14,1
Pct 7306,Election Day,7306,1,1076,351,32.62,258,66,17,0
Pct 7306,VBM,7306,1,1076,531,49.35,386,105,23,0
Pct 7307,Election Day,7307,1,826,267,32.32,208,50,10,0
Pct 7307,VBM,7307,1,826,407,49.27,290,87,20,0
Pct 7308,Election Day,7308,1,641,209,32.61,165,38,6,0
Pct 7308,VBM,7308,1,641,339,52.89,250,74,13,0
Pct 7309,Election Day,7309,1,897,295,32.89,247,43,8,0
Pct 7309,VBM,7309,1,897,469,52.29,363,83,10,0
Pct 7311,Election Day,7311,1,986,333,33.77,274,49,11,0
Pct 7311,VBM,7311,1,986,520,52.74,404,87,19,0
Pct 7312,Election Day,7312,1,874,229,26.20,167,58,6,0
Pct 7312,VBM,7312,1,874,539,61.67,380,135,19,0
Pct 7313,Election Day,7313,1,1001,261,26.07,205,50,7,0
Pct 7313,VBM,7313,1,1001,537,53.65,369,140,18,1
Pct 7314,Election Day,7314,1,833,164,19.69,92,54,19,0
Pct 7314,VBM,7314,1,833,347,41.66,151,147,39,1
Pct 7315,Election Day,7315,1,783,226,28.86,176,43,7,1
Pct 7315,VBM,7315,1,783,371,47.38,261,91,10,0
Pct 7316,Election Day,7316,1,893,220,24.64,172,40,8,0
Pct 7316,VBM,7316,1,893,441,49.38,288,130,20,0
Pct 7317,Election Day,7317,1,938,225,23.99,175,48,3,0
Pct 7317,VBM,7317,1,938,518,55.22,354,137,17,0
Pct 7318,Election Day,7318,1,788,252,31.98,194,43,10,0
Pct 7318,VBM,7318,1,788,437,55.46,285,122,25,0
Pct 7319,Election Day,7319,1,1123,330,29.39,249,69,11,0
Pct 7319,VBM,7319,1,1123,578,51.47,435,119,13,0
Pct 7321,Election Day,7321,1,683,179,26.21,119,60,3,0
Pct 7321,VBM,7321,1,683,314,45.97,170,123,13,0
Pct 7322,Election Day,7322,1,937,122,13.02,60,50,14,0
Pct 7322,VBM,7322,1,937,404,43.12,132,211,54,1
Pct 7323,Election Day,7323,1,888,277,31.19,205,62,10,0
Pct 7323,VBM,7323,1,888,450,50.68,307,115,14,0
Pct 7324,Election Day,7324,1,756,216,28.57,155,51,8,0
Pct 7324,VBM,7324,1,756,385,50.93,273,91,16,0
Pct 7325,Election Day,7325,1,973,282,28.98,218,54,8,0
Pct 7325,VBM,7325,1,973,510,52.42,378,103,19,1
Pct 7326,Election Day,7326,1,922,266,28.85,192,61,12,0
Pct 7326,VBM,7326,1,922,483,52.39,325,130,16,0
Pct 7327,Election Day,7327,1,762,95,12.47,60,30,5,0
Pct 7327,VBM,7327,1,762,339,44.49,114,196,29,0
Pct 7328,Election Day,7328,1,1024,115,11.23,68,38,11,0
Pct 7328,VBM,7328,1,1024,502,49.02,195,241,66,1
Pct 7329,Election Day,7329,1,607,120,19.77,94,26,1,0
Pct 7329,VBM,7329,1,607,334,55.02,193,117,21,0
Pct 7331,Election Day,7331,1,933,260,27.87,170,80,11,0
Pct 7331,VBM,7331,1,933,533,57.13,341,168,12,0
Pct 7332,Election Day,7332,1,889,274,30.82,224,38,10,1
Pct 7332,VBM,7332,1,889,444,49.94,344,81,12,0
Pct 7333,Election Day,7333,1,1101,324,29.43,266,50,7,0
Pct 7333,VBM,7333,1,1101,564,51.23,404,129,21,0
Pct 7334,Election Day,7334,1,963,248,25.75,204,32,11,0
Pct 7334,VBM,7334,1,963,526,54.62,393,104,18,0
Pct 7335,Election Day,7335,1,1002,306,30.54,244,54,10,0
Pct 7335,VBM,7335,1,1002,588,58.68,441,126,9,0
Pct 7336,Election Day,7336,1,1017,275,27.04,207,60,8,0
Pct 7336,VBM,7336,1,1017,608,59.78,444,135,21,0
Pct 7337,Election Day,7337,1,944,223,23.62,168,52,3,0
Pct 7337,VBM,7337,1,944,532,56.36,386,128,14,0
Pct 7338,Election Day,7338,1,1005,195,19.40,120,56,20,0
Pct 7338,VBM,7338,1,1005,500,49.75,256,189,48,0
Pct 7339,Election Day,7339,1,660,179,27.12,130,43,6,0
Pct 7339,VBM,7339,1,660,316,47.88,239,65,7,0
Pct 7341,Election Day,7341,1,974,289,29.67,221,53,9,0
Pct 7341,VBM,7341,1,974,476,48.87,380,76,16,1
Pct 7342,Election Day,7342,1,1034,380,36.75,285,78,18,0
Pct 7342,VBM,7342,1,1034,411,39.75,317,74,12,0
Pct 7343,Election Day,7343,1,746,267,35.79,221,37,8,0
Pct 7343,VBM,7343,1,746,351,47.05,288,47,12,0
Pct 7344,Election Day,7344,1,1143,352,30.80,274,65,13,0
Pct 7344,VBM,7344,1,1143,564,49.34,453,90,15,0
Pct 7345,Election Day,7345,1,1186,365,30.78,306,49,10,0
Pct 7345,VBM,7345,1,1186,526,44.35,427,68,20,0
Pct 7346,Election Day,7346,1,991,328,33.10,270,47,12,0
Pct 7346,VBM,7346,1,991,434,43.79,341,74,12,0
Pct 7347,Election Day,7347,1,1085,335,30.88,275,45,13,1
Pct 7347,VBM,7347,1,1085,506,46.64,407,67,18,0
Pct 7348,Election Day,7348,1,957,231,24.14,169,49,15,0
Pct 7348,VBM,7348,1,957,416,43.47,292,99,17,0
Pct 7349,Election Day,7349,1,1006,277,27.53,209,56,11,1
Pct 7349,VBM,7349,1,1006,494,49.11,357,109,19,0
Pct 7501,Election Day,7501,1,574,201,35.02,152,44,4,1
Pct 7501,VBM,7501,1,574,321,55.92,242,61,11,0
Pct 7502,Election Day,7502,1,808,240,29.70,179,52,10,0
Pct 7502,VBM,7502,1,808,454,56.19,334,98,14,0
Pct 7503,Election Day,7503,1,808,252,31.19,193,54,9,0
Pct 7503,VBM,7503,1,808,436,53.96,336,88,4,0
Pct 7504,Election Day,7504,1,503,158,31.41,102,33,22,0
Pct 7504,VBM,7504,1,503,262,52.09,183,52,20,0
Pct 7505,Election Day,7505,1,915,181,19.78,126,43,12,0
Pct 7505,VBM,7505,1,915,581,63.50,353,187,29,0
Pct 7506,Election Day,7506,1,1018,261,25.64,211,47,5,0
Pct 7506,VBM,7506,1,1018,537,52.75,405,99,17,0
Pct 7507,Election Day,7507,1,992,244,24.60,166,74,5,0
Pct 7507,VBM,7507,1,992,387,39.01,259,113,12,0
Pct 7508,Election Day,7508,1,735,150,20.41,110,33,7,0
Pct 7508,VBM,7508,1,735,456,62.04,307,122,22,1
Pct 7509/7511,Election Day,7509,1,1006,260,25.84,208,50,5,0
Pct 7509/7511,VBM,7509,1,1006,565,56.16,422,110,20,0
Pct 7512,Election Day,7512,1,638,168,26.33,116,47,5,0
Pct 7512,VBM,7512,1,638,325,50.94,218,87,16,0
Pct 7513,Election Day,7513,1,836,257,30.74,190,49,21,0
Pct 7513,VBM,7513,1,836,344,41.15,252,77,12,0
Pct 7514,Election Day,7514,1,886,186,20.99,125,42,20,1
Pct 7514,VBM,7514,1,886,358,40.41,232,100,20,0
Pct 7515,Election Day,7515,1,898,262,29.18,192,58,12,0
Pct 7515,VBM,7515,1,898,448,49.89,310,115,17,0
Pct 7516,Election Day,7516,1,907,201,22.16,150,41,11,0
Pct 7516,VBM,7516,1,907,558,61.52,407,123,22,0
Pct 7517,Election Day,7517,1,956,354,37.03,295,49,10,0
Pct 7517,VBM,7517,1,956,472,49.37,401,49,14,0
Pct 7518,Election Day,7518,1,993,356,35.85,309,40,10,0
Pct 7518,VBM,7518,1,993,502,50.55,428,59,7,0
Pct 7519,Election Day,7519,1,802,283,35.29,242,27,14,0
Pct 7519,VBM,7519,1,802,393,49.00,346,32,7,0
Pct 7521,Election Day,7521,1,854,321,37.59,271,43,9,0
Pct 7521,VBM,7521,1,854,405,47.42,341,46,8,0
Pct 7522,Election Day,7522,1,848,307,36.20,279,23,4,0
Pct 7522,VBM,7522,1,848,435,51.30,386,39,6,0
Pct 7523,Election Day,7523,1,821,288,35.08,248,34,6,0
Pct 7523,VBM,7523,1,821,401,48.84,352,37,10,0
Pct 7524,Election Day,7524,1,728,228,31.32,188,34,8,0
Pct 7524,VBM,7524,1,728,304,41.76,249,42,8,0
Pct 7525,Election Day,7525,1,870,236,27.13,196,39,1,0
Pct 7525,VBM,7525,1,870,400,45.98,321,52,16,1
Pct 7526,Election Day,7526,1,999,280,28.03,242,37,2,0
Pct 7526,VBM,7526,1,999,578,57.86,514,40,18,0
Pct 7527/7528,Election Day,7527,1,773,258,33.38,200,46,6,0
Pct 7527/7528,VBM,7527,1,773,366,47.35,281,68,10,1
Pct 7529,Election Day,7529,1,992,318,32.06,277,31,12,0
Pct 7529,VBM,7529,1,992,542,54.64,485,44,8,0
Pct 7531,Election Day,7531,1,954,301,31.55,268,29,6,0
Pct 7531,VBM,7531,1,954,504,52.83,457,35,7,0
Pct 7532,Election Day,7532,1,886,280,31.60,219,51,10,0
Pct 7532,VBM,7532,1,886,461,52.03,387,57,16,0
Pct 7533,Election Day,7533,1,1025,428,41.76,357,64,8,0
Pct 7533,VBM,7533,1,1025,482,47.02,413,50,9,0
Pct 7534,Election Day,7534,1,967,337,34.85,287,42,8,0
Pct 7534,VBM,7534,1,967,438,45.29,366,61,10,0
Pct 7535,Election Day,7535,1,807,296,36.68,261,28,9,0
Pct 7535,VBM,7535,1,807,415,51.43,357,44,6,1
Pct 7536,Election Day,7536,1,895,295,32.96,244,42,10,0
Pct 7536,VBM,7536,1,895,480,53.63,411,41,19,0
Pct 7537,Election Day,7537,1,783,294,37.55,254,32,7,0
Pct 7537,VBM,7537,1,783,370,47.25,324,35,7,0
Pct 7538,Election Day,7538,1,831,291,35.02,261,26,4,0
Pct 7538,VBM,7538,1,831,445,53.55,396,31,13,0
Pct 7539,Election Day,7539,1,978,363,37.12,317,45,1,0
Pct 7539,VBM,7539,1,978,458,46.83,403,38,12,1
Pct 7541,Election Day,7541,1,865,271,31.33,227,39,5,0
Pct 7541,VBM,7541,1,865,457,52.83,407,37,10,0
Pct 7542,Election Day,7542,1,906,291,32.12,259,29,3,0
Pct 7542,VBM,7542,1,906,465,51.32,394,54,14,0
Pct 7543,Election Day,7543,1,993,267,26.89,234,20,12,0
Pct 7543,VBM,7543,1,993,539,54.28,463,59,12,0
Pct 7544,Election Day,7544,1,962,295,30.67,258,30,7,0
Pct 7544,VBM,7544,1,962,526,54.68,458,52,13,0
Pct 7545,Election Day,7545,1,970,276,28.45,244,28,5,0
Pct 7545,VBM,7545,1,970,557,57.42,470,65,16,0
Pct 7546,Election Day,7546,1,935,365,39.04,301,51,10,0
Pct 7546,VBM,7546,1,935,452,48.34,378,62,9,1
Pct 7547,Election Day,7547,1,1057,335,31.69,295,33,5,0
Pct 7547,VBM,7547,1,1057,502,47.49,438,46,9,1
Pct 7548,Election Day,7548,1,1135,338,29.78,289,35,13,0
Pct 7548,VBM,7548,1,1135,556,48.99,492,55,5,0
Pct 7549,Election Day,7549,1,854,276,32.32,220,47,8,0
Pct 7549,VBM,7549,1,854,458,53.63,360,73,18,0
Pct 7551,Election Day,7551,1,762,252,33.07,198,48,6,0
Pct 7551,VBM,7551,1,762,417,54.72,334,62,17,0
Pct 7552,Election Day,7552,1,756,256,33.86,216,35,5,0
Pct 7552,VBM,7552,1,756,422,55.82,353,46,14,0
Pct 7553 MB,Election Day,7553,1,187,5,2.67,5,0,0,0
Pct 7553 MB,VBM,7553,1,187,163,87.17,130,27,2,0
Pct 7554,Election Day,7554,1,859,279,32.48,227,49,3,0
Pct 7554,VBM,7554,1,859,490,57.04,410,61,11,0
Pct 7555,Election Day,7555,1,893,298,33.37,249,42,7,0
Pct 7555,VBM,7555,1,893,548,61.37,451,81,9,0
Pct 7556/7557,Election Day,7556,1,1008,315,31.25,262,47,6,0
Pct 7556/7557,VBM,7556,1,1008,591,58.63,481,91,10,0
Pct 7601,Election Day,7601,1,929,223,24.00,164,38,22,0
Pct 7601,VBM,7601,1,929,365,39.29,259,79,19,0
Pct 7602,Election Day,7602,1,962,267,27.75,203,47,16,0
Pct 7602,VBM,7602,1,962,422,43.87,330,83,6,0
Pct 7603,Election Day,7603,1,888,286,32.21,226,55,4,0
Pct 7603,VBM,7603,1,888,404,45.50,333,58,9,0
Pct 7604,Election Day,7604,1,989,284,28.72,227,48,7,0
Pct 7604,VBM,7604,1,989,393,39.74,297,72,18,0
Pct 7605,Election Day,7605,1,771,191,24.77,144,33,13,0
Pct 7605,VBM,7605,1,771,237,30.74,162,61,12,0
Pct 7606,Election Day,7606,1,992,247,24.90,166,60,22,0
Pct 7606,VBM,7606,1,992,393,39.62,296,70,20,0
Pct 7607,Election Day,7607,1,1055,272,25.78,204,50,17,0
Pct 7607,VBM,7607,1,1055,438,41.52,348,70,12,0
Pct 7608,Election Day,7608,1,456,89,19.52,51,26,12,0
Pct 7608,VBM,7608,1,456,155,33.99,81,62,11,0
Pct 7609,Election Day,7609,1,1051,153,14.56,93,43,17,1
Pct 7609,VBM,7609,1,1051,398,37.87,178,165,49,0
Pct 7611,Election Day,7611,1,898,155,17.26,109,30,16,0
Pct 7611,VBM,7611,1,898,324,36.08,195,101,24,1
Pct 7612,Election Day,7612,1,668,120,17.96,72,39,7,0
Pct 7612,VBM,7612,1,668,298,44.61,198,82,15,0
Pct 7613,Election Day,7613,1,1015,225,22.17,152,54,18,0
Pct 7613,VBM,7613,1,1015,392,38.62,274,98,16,0
